"lb" "ub" "rho"
21222301 21222400 76.515
21222401 21222500 5.101
21222601 21222700 25.505
21222801 21222900 70.394
21223101 21223200 12.242
21223201 21223300 29.586
21224601 21224700 32.646
21225901 21226000 38.768
21226501 21226600 20.404
21227501 21227600 27.545
21227701 21227800 61.212
21229201 21229300 0
21230201 21230300 44.889
21230301 21230400 15.303
21230401 21230500 36.727
21230801 21230900 5.101
21232101 21232200 24.485
21232601 21232700 51.01
21232801 21232900 17.343
21233001 21233100 17.343
21233101 21233200 101
21233301 21233400 8.162
21233401 21233500 35.707
21233701 21233800 2.04
21234201 21234300 0
21234301 21234400 60.192
21234701 21234800 28.566
21234801 21234900 2.04
21235801 21235900 33.667
21236901 21237000 55.091
21237201 21237300 62.232
21237301 21237400 33.667
21240301 21240400 22.444
21240701 21240800 89.778
21245401 21245500 20.404
21245501 21245600 26.525
21245601 21245700 80.596
21248101 21248200 0
21248901 21249000 20.404
21249201 21249300 54.071
21249301 21249400 59.172
21251501 21251600 40.808
21252301 21252400 9.182
21253701 21253800 24.485
21254201 21254300 1.02
21254401 21254500 29.586
21254501 21254600 3.061
21255901 21256000 3.061
21256201 21256300 60.192
21257001 21257100 2.04
21257201 21257300 51.01
21258601 21258700 10.202
21259601 21259700 24.485
21260001 21260100 23.465
21260101 21260200 55.091
21260301 21260400 20.404
21261401 21261500 14.283
21263101 21263200 47.949
21263201 21263300 79.576
21263301 21263400 4.081
21264101 21264200 2.04
21264201 21264300 23.465
21264401 21264500 0
21264701 21264800 1.02
21268101 21268200 29.586
21268301 21268400 20.404
21268801 21268900 18.364
21269301 21269400 24.485
21269701 21269800 99.98
21269801 21269900 15.303
21270101 21270200 27.545
21270401 21270500 1.02
21271801 21271900 4.081
21272201 21272300 13.263
21273001 21273100 9.182
21277501 21277600 0
21277901 21278000 18.364
21279201 21279300 2.04
21280901 21281000 20.404
21281101 21281200 17.343
21282901 21283000 2.04
21283401 21283500 32.646
21283701 21283800 3.061
21283801 21283900 64.273
21285201 21285300 67.333
21285701 21285800 38.768
21286001 21286100 59.172
21286201 21286300 3.061
21286301 21286400 25.505
21286801 21286900 4.081
21287101 21287200 83.657
21289501 21289600 40.808
21289801 21289900 101
21291001 21291100 8.162
21291301 21291400 101
21291701 21291800 98.96
21292001 21292100 7.141
21292401 21292500 11.222
21292701 21292800 13.263
21292801 21292900 69.374
21293001 21293100 31.626
21294201 21294300 33.667
21295001 21295100 101
21301001 21301100 25.505
21301101 21301200 12.242
21302801 21302900 45.909
21303301 21303400 0
21306201 21306300 48.97
21306801 21306900 51.01
21307701 21307800 0
21307901 21308000 69.374
21308601 21308700 32.646
21308701 21308800 17.343
21309101 21309200 22.444
21309301 21309400 3.061
21309701 21309800 0
21311601 21311700 14.283
21311701 21311800 59.172
21313801 21313900 32.646
21313901 21314000 0
21314001 21314100 24.485
21315101 21315200 0
21315301 21315400 59.172
21315901 21316000 31.626
21316301 21316400 101
21316701 21316800 5.101
21317801 21317900 54.071
21318501 21318600 38.768
21318601 21318700 31.626
21319501 21319600 29.586
21320201 21320300 13.263
21320401 21320500 2.04
21320801 21320900 22.444
21320901 21321000 42.848
21321201 21321300 91.818
21321401 21321500 14.283
21324101 21324200 39.788
21325201 21325300 0
21328101 21328200 2.04
21329301 21329400 25.505
21329401 21329500 14.283
21330301 21330400 49.99
21331601 21331700 40.808
21332401 21332500 53.051
21332601 21332700 1.02
21334301 21334400 51.01
21335701 21335800 18.364
21335801 21335900 3.061
21337901 21338000 0
21338701 21338800 51.01
21339801 21339900 29.586
21340101 21340200 34.687
21340701 21340800 19.384
21341001 21341100 10.202
21341801 21341900 24.485
21342001 21342100 86.717
21343001 21343100 0
21343901 21344000 55.091
21345101 21345200 81.616
21345401 21345500 31.626
21345701 21345800 52.03
21346601 21346700 47.949
21347101 21347200 93.859
21347401 21347500 8.162
21348601 21348700 20.404
21349901 21350000 67.333
21350301 21350400 38.768
21351101 21351200 2.04
21352001 21352100 39.788
21353301 21353400 18.364
21353701 21353800 3.061
21353901 21354000 28.566
21355601 21355700 35.707
21356101 21356200 36.727
21356501 21356600 51.01
21356601 21356700 30.606
21356701 21356800 13.263
21360001 21360100 96.919
21360801 21360900 21.424
21362901 21363000 0
21364301 21364400 51.01
21370001 21370100 3.061
21370301 21370400 49.99
21371701 21371800 2.04
21372201 21372300 33.667
21374501 21374600 17.343
21380401 21380500 57.131
21380701 21380800 62.232
21381701 21381800 43.869
21382801 21382900 15.303
21387401 21387500 4.081
21387801 21387900 2.04
21388501 21388600 3.061
21388901 21389000 21.424
21390101 21390200 101
21393001 21393100 66.313
21393301 21393400 40.808
21394501 21394600 42.848
21394701 21394800 92.838
21396201 21396300 30.606
21396601 21396700 101
21397001 21397100 0
21397401 21397500 2.04
21397801 21397900 38.768
21398001 21398100 0
21398101 21398200 1.02
21398201 21398300 14.283
21398601 21398700 28.566
21400401 21400500 9.182
21402001 21402100 0
21402601 21402700 3.061
21403301 21403400 73.455
21404801 21404900 7.141
21408701 21408800 53.051
21408901 21409000 2.04
21409201 21409300 0
21409401 21409500 88.758
21409901 21410000 45.909
21411801 21411900 0
21412501 21412600 0
21413001 21413100 0
21413301 21413400 22.444
21414901 21415000 3.061
21415601 21415700 32.646
21416501 21416600 0
21417901 21418000 0
21418801 21418900 46.929
21418901 21419000 45.909
21419201 21419300 15.303
21419701 21419800 63.253
21420101 21420200 99.98
21421501 21421600 55.091
21421801 21421900 3.061
21422101 21422200 101
21422201 21422300 51.01
21422901 21423000 13.263
21425201 21425300 0
21425301 21425400 29.586
21425701 21425800 0
21426301 21426400 55.091
21429301 21429400 51.01
21429401 21429500 44.889
21430101 21430200 22.444
21430801 21430900 16.323
21431001 21431100 47.949
21431101 21431200 0
21432101 21432200 26.525
21432501 21432600 0
21433201 21433300 42.848
21434101 21434200 60.192
21434701 21434800 38.768
21435201 21435300 1.02
21435501 21435600 2.04
21435701 21435800 85.697
21437601 21437700 58.152
21437701 21437800 0
21439001 21439100 57.131
21439301 21439400 26.525
21439801 21439900 1.02
21440501 21440600 97.939
21440601 21440700 32.646
21440801 21440900 51.01
21442001 21442100 26.525
21442401 21442500 85.697
21442501 21442600 22.444
21443001 21443100 27.545
21444601 21444700 99.98
21444901 21445000 37.747
21445401 21445500 3.061
21445701 21445800 31.626
21451101 21451200 11.222
21453601 21453700 2.04
21454601 21454700 29.586
21455401 21455500 0
21456201 21456300 25.505
21456801 21456900 39.788
21457101 21457200 6.121
21458001 21458100 28.566
21459101 21459200 44.889
21459901 21460000 4.081
21460301 21460400 2.04
21462301 21462400 1.02
21462601 21462700 2.04
21462701 21462800 48.97
21465101 21465200 86.717
21465601 21465700 13.263
21467801 21467900 101
21468601 21468700 0
21469501 21469600 30.606
21470701 21470800 52.03
21470801 21470900 12.242
21474301 21474400 36.727
21474401 21474500 101
21476301 21476400 1.02
21476401 21476500 0
21478601 21478700 20.404
21479101 21479200 27.545
21479601 21479700 84.677
21482601 21482700 1.02
21483301 21483400 19.384
21483401 21483500 2.04
21483901 21484000 28.566
21484101 21484200 20.404
21485101 21485200 11.222
21485501 21485600 46.929
21486101 21486200 64.273
21487401 21487500 10.202
21488501 21488600 98.96
21489001 21489100 43.869
21492901 21493000 21.424
21494401 21494500 13.263
21494501 21494600 18.364
21494601 21494700 49.99
21495101 21495200 34.687
21498101 21498200 2.04
21503501 21503600 0
21503901 21504000 21.424
21504001 21504100 29.586
21505701 21505800 93.859
21505801 21505900 21.424
21506501 21506600 0
21509001 21509100 16.323
21509301 21509400 11.222
21509401 21509500 36.727
21509801 21509900 87.737
21512501 21512600 29.586
21512901 21513000 46.929
21513401 21513500 25.505
21513501 21513600 21.424
21513701 21513800 7.141
21514601 21514700 46.929
21515101 21515200 1.02
21515601 21515700 64.273
21517501 21517600 40.808
21518001 21518100 1.02
21518201 21518300 5.101
21521101 21521200 25.505
21525101 21525200 46.929
21526301 21526400 7.141
21526901 21527000 6.121
21527701 21527800 34.687
21527901 21528000 59.172
21528401 21528500 81.616
21529801 21529900 38.768
21533301 21533400 29.586
21533501 21533600 57.131
21533801 21533900 43.869
21534801 21534900 37.747
21535301 21535400 23.465
21535801 21535900 29.586
21536501 21536600 86.717
21536901 21537000 12.242
21537701 21537800 2.04
21541401 21541500 17.343
21541901 21542000 25.505
21542001 21542100 2.04
21542301 21542400 11.222
21542401 21542500 17.343
21542701 21542800 64.273
21543201 21543300 28.566
21546101 21546200 18.364
21546401 21546500 1.02
21546701 21546800 31.626
21546901 21547000 3.061
21549001 21549100 13.263
21553701 21553800 20.404
21554401 21554500 16.323
21554501 21554600 13.263
21555301 21555400 17.343
21555501 21555600 14.283
21556401 21556500 1.02
21557801 21557900 2.04
21558201 21558300 12.242
21558601 21558700 52.03
21559801 21559900 3.061
21559901 21560000 40.808
21562701 21562800 19.384
21564201 21564300 101
21564701 21564800 76.515
21565601 21565700 1.02
21566301 21566400 101
21568501 21568600 20.404
21568801 21568900 85.697
21569101 21569200 20.404
21569901 21570000 17.343
21570101 21570200 49.99
21575301 21575400 23.465
21575401 21575500 25.505
21576401 21576500 2.04
21577501 21577600 2.04
21579001 21579100 89.778
21580101 21580200 0
21583001 21583100 6.121
21583901 21584000 11.222
21587501 21587600 2.04
21592301 21592400 12.242
21592401 21592500 2.04
21593301 21593400 33.667
21594601 21594700 3.061
21595001 21595100 0
21595401 21595500 1.02
21595901 21596000 65.293
21596301 21596400 17.343
21596501 21596600 78.556
21598401 21598500 1.02
21599301 21599400 1.02
21600601 21600700 53.051
21600801 21600900 0
21601001 21601100 6.121
21602601 21602700 2.04
21603401 21603500 7.141
21603801 21603900 21.424
21604601 21604700 0
21604701 21604800 4.081
21608601 21608700 2.04
21608901 21609000 6.121
21609001 21609100 7.141
21610601 21610700 66.313
21611201 21611300 28.566
21611501 21611600 2.04
21614601 21614700 35.707
21616701 21616800 89.778
21617001 21617100 56.111
21617101 21617200 0
21617801 21617900 46.929
21618001 21618100 0
21620101 21620200 80.596
21621101 21621200 2.04
21623701 21623800 40.808
21624501 21624600 35.707
21625101 21625200 6.121
21626901 21627000 3.061
21627601 21627700 9.182
21627901 21628000 24.485
21628301 21628400 51.01
21628401 21628500 53.051
21628501 21628600 20.404
21630301 21630400 19.384
21630701 21630800 37.747
21630801 21630900 9.182
21631301 21631400 51.01
21631501 21631600 21.424
21631701 21631800 9.182
21632401 21632500 101
21634701 21634800 18.364
21635001 21635100 11.222
21635701 21635800 4.081
21636001 21636100 32.646
21638801 21638900 12.242
21641601 21641700 41.828
21642001 21642100 0
21642501 21642600 0
21642801 21642900 84.677
21643301 21643400 45.909
21644501 21644600 21.424
21648101 21648200 0
21648601 21648700 29.586
21649401 21649500 46.929
21650501 21650600 101
21658401 21658500 46.929
21658801 21658900 93.859
21661601 21661700 0
21662101 21662200 1.02
21662601 21662700 77.535
21662701 21662800 15.303
21662801 21662900 93.859
21662901 21663000 4.081
21665901 21666000 3.061
21666401 21666500 30.606
21666501 21666600 52.03
21667101 21667200 36.727
21668701 21668800 48.97
21669201 21669300 3.061
21669801 21669900 13.263
21670901 21671000 19.384
21672101 21672200 10.202
21672401 21672500 49.99
21680301 21680400 42.848
21681501 21681600 31.626
21684501 21684600 2.04
21685301 21685400 27.545
21686201 21686300 20.404
21686301 21686400 0
21687401 21687500 9.182
21687501 21687600 53.051
21688501 21688600 8.162
21689201 21689300 0
21689301 21689400 34.687
21690101 21690200 42.848
21691501 21691600 97.939
21693101 21693200 26.525
21697101 21697200 101
21700701 21700800 74.475
21702401 21702500 2.04
21702601 21702700 2.04
21703201 21703300 0
21703701 21703800 4.081
21704401 21704500 101
21704701 21704800 96.919
21705701 21705800 26.525
21705901 21706000 43.869
21706801 21706900 20.404
21707901 21708000 56.111
21708701 21708800 45.909
21711201 21711300 32.646
21712001 21712100 36.727
21712901 21713000 12.242
21713901 21714000 20.404
21714001 21714100 17.343
21715701 21715800 91.818
21715801 21715900 15.303
21716301 21716400 72.434
21719301 21719400 77.535
21719601 21719700 22.444
21720101 21720200 19.384
21720501 21720600 31.626
21720801 21720900 31.626
21726301 21726400 34.687
21727201 21727300 0
21727401 21727500 14.283
21728901 21729000 12.242
21733201 21733300 17.343
21733501 21733600 101
21734401 21734500 14.283
21736301 21736400 41.828
21738001 21738100 30.606
21739601 21739700 5.101
21740101 21740200 31.626
21740201 21740300 30.606
21740701 21740800 0
21741101 21741200 101
21741301 21741400 26.525
21741601 21741700 20.404
21744501 21744600 5.101
21744601 21744700 2.04
21744801 21744900 23.465
21745301 21745400 30.606
21746401 21746500 15.303
21746801 21746900 21.424
21747001 21747100 22.444
21747701 21747800 20.404
21748401 21748500 25.505
21748601 21748700 23.465
21748901 21749000 0
21750201 21750300 15.303
21751701 21751800 6.121
21752201 21752300 28.566
21753201 21753300 57.131
21757301 21757400 14.283
21759301 21759400 25.505
21759501 21759600 18.364
21759901 21760000 3.061
21760401 21760500 0
21763401 21763500 45.909
21766601 21766700 14.283
21766701 21766800 89.778
21770101 21770200 0
21773601 21773700 6.121
21774401 21774500 0
21775301 21775400 26.525
21775801 21775900 0
21777801 21777900 19.384
21778101 21778200 2.04
21778601 21778700 11.222
21779601 21779700 0
21781101 21781200 28.566
21781401 21781500 36.727
21781601 21781700 0
21782001 21782100 2.04
21782401 21782500 2.04
21784401 21784500 2.04
21786001 21786100 0
21786401 21786500 20.404
21786601 21786700 29.586
21788901 21789000 14.283
21789401 21789500 2.04
21790001 21790100 44.889
21790301 21790400 66.313
21791501 21791600 101
21791701 21791800 46.929
21791901 21792000 2.04
21792101 21792200 16.323
21792801 21792900 34.687
21793601 21793700 74.475
21793801 21793900 33.667
21794301 21794400 40.808
21794701 21794800 0
21795401 21795500 33.667
21797001 21797100 2.04
21797501 21797600 51.01
21797801 21797900 21.424
21799501 21799600 28.566
21801501 21801600 16.323
21802901 21803000 60.192
21803701 21803800 24.485
21804501 21804600 29.586
21804801 21804900 29.586
21806401 21806500 24.485
21806501 21806600 78.556
21806601 21806700 46.929
21806701 21806800 16.323
21807501 21807600 101
21807901 21808000 0
21808901 21809000 0
21810901 21811000 21.424
21811201 21811300 12.242
21811301 21811400 101
21811601 21811700 13.263
21811701 21811800 40.808
21815301 21815400 11.222
21815701 21815800 0
21816201 21816300 18.364
21816401 21816500 9.182
21821701 21821800 101
21824901 21825000 4.081
21825901 21826000 22.444
21826001 21826100 22.444
21827001 21827100 3.061
21827501 21827600 33.667
21828401 21828500 22.444
21828701 21828800 28.566
21828901 21829000 0
21829201 21829300 28.566
21833601 21833700 2.04
21836101 21836200 32.646
21836201 21836300 20.404
21840401 21840500 8.162
21840901 21841000 41.828
21842101 21842200 4.081
21842901 21843000 10.202
21843101 21843200 97.939
21843701 21843800 41.828
21844001 21844100 43.869
21844201 21844300 82.636
21903101 21903200 14.283
21904801 21904900 28.566
21909901 21910000 42.848
21911101 21911200 14.283
21911201 21911300 6.121
21911601 21911700 2.04
21911701 21911800 3.061
21912101 21912200 21.424
21913701 21913800 16.323
21914201 21914300 14.283
21915501 21915600 57.131
21918901 21919000 7.141
21919201 21919300 3.061
21919501 21919600 4.081
21920201 21920300 57.131
21924001 21924100 25.505
21925101 21925200 15.303
21928701 21928800 38.768
21929801 21929900 27.545
21929901 21930000 5.101
21933401 21933500 44.889
21934001 21934100 25.505
21935301 21935400 14.283
21935401 21935500 24.485
21935501 21935600 24.485
21939001 21939100 0
21942201 21942300 0
21942601 21942700 2.04
21942701 21942800 3.061
21944101 21944200 7.141
21944301 21944400 0
21944501 21944600 6.121
21945001 21945100 1.02
21945501 21945600 63.253
21946401 21946500 10.202
21947001 21947100 54.071
21947101 21947200 0
21948901 21949000 1.02
21949901 21950000 28.566
21950801 21950900 26.525
21951401 21951500 33.667
21952101 21952200 24.485
21952201 21952300 4.081
21952401 21952500 12.242
21953201 21953300 8.162
21953701 21953800 22.444
21953801 21953900 25.505
21955201 21955300 4.081
21955401 21955500 54.071
21955901 21956000 0
21956001 21956100 51.01
21956701 21956800 4.081
21957301 21957400 10.202
21957601 21957700 18.364
21957901 21958000 26.525
21958301 21958400 27.545
21958401 21958500 38.768
21963401 21963500 51.01
21963601 21963700 28.566
21964101 21964200 30.606
21964201 21964300 39.788
21964301 21964400 21.424
21967101 21967200 34.687
21967901 21968000 3.061
21969101 21969200 31.626
21969901 21970000 3.061
21971501 21971600 2.04
21972301 21972400 101
21972901 21973000 20.404
21973401 21973500 98.96
21973901 21974000 2.04
21974001 21974100 78.556
21986701 21986800 11.222
21987501 21987600 10.202
21988501 21988600 8.162
21989501 21989600 14.283
21989601 21989700 16.323
21990801 21990900 47.949
21993101 21993200 11.222
21993401 21993500 34.687
21994401 21994500 4.081
21997801 21997900 26.525
21998401 21998500 2.04
21998501 21998600 88.758
22001001 22001100 5.101
22001101 22001200 8.162
22003301 22003400 44.889
22003401 22003500 37.747
22003501 22003600 99.98
22003701 22003800 0
22006101 22006200 0
22006901 22007000 17.343
22009001 22009100 44.889
22009901 22010000 0
22010301 22010400 14.283
22013001 22013100 33.667
22013901 22014000 0
22014401 22014500 0
22015101 22015200 35.707
22015301 22015400 0
22015901 22016000 3.061
22018901 22019000 16.323
22023401 22023500 28.566
22025201 22025300 0
22025801 22025900 18.364
22026801 22026900 54.071
22029901 22030000 46.929
22030301 22030400 44.889
22030601 22030700 7.141
22031601 22031700 55.091
22032001 22032100 36.727
22033201 22033300 38.768
22033401 22033500 52.03
22033801 22033900 64.273
22034501 22034600 17.343
22034901 22035000 12.242
22036201 22036300 2.04
22037201 22037300 4.081
22040301 22040400 3.061
22040601 22040700 0
22041601 22041700 14.283
22042501 22042600 20.404
22044401 22044500 20.404
22045101 22045200 5.101
22046101 22046200 23.465
22046301 22046400 26.525
22046901 22047000 34.687
22048501 22048600 30.606
22048801 22048900 0
22050401 22050500 18.364
22051301 22051400 48.97
22053001 22053100 2.04
22053101 22053200 36.727
22055301 22055400 89.778
22057701 22057800 16.323
22057801 22057900 16.323
22059201 22059300 33.667
22059601 22059700 0
22060601 22060700 0
22065601 22065700 6.121
22066201 22066300 3.061
22066701 22066800 22.444
22067901 22068000 85.697
22068201 22068300 39.788
22068801 22068900 20.404
22069201 22069300 21.424
22069501 22069600 2.04
22069901 22070000 2.04
22070001 22070100 6.121
22072001 22072100 11.222
22073001 22073100 0
22073701 22073800 34.687
22075301 22075400 53.051
22075701 22075800 9.182
22076201 22076300 26.525
22076401 22076500 31.626
22077501 22077600 0
22077901 22078000 22.444
22078801 22078900 10.202
22080401 22080500 46.929
22081801 22081900 5.101
22082501 22082600 12.242
22083501 22083600 13.263
22084701 22084800 17.343
22088201 22088300 1.02
22089001 22089100 25.505
22089501 22089600 12.242
22089601 22089700 20.404
22090601 22090700 10.202
22091001 22091100 15.303
22092701 22092800 30.606
22093101 22093200 0
22093301 22093400 40.808
22093701 22093800 56.111
22093901 22094000 45.909
22094401 22094500 14.283
22095601 22095700 52.03
22098501 22098600 13.263
22100501 22100600 17.343
22101401 22101500 33.667
22101501 22101600 43.869
22101601 22101700 26.525
22101701 22101800 18.364
22101901 22102000 15.303
22102101 22102200 29.586
22103601 22103700 32.646
22107101 22107200 1.02
22107801 22107900 64.273
22108301 22108400 32.646
22110001 22110100 37.747
22110101 22110200 30.606
22110801 22110900 17.343
22111401 22111500 51.01
22111801 22111900 17.343
22113401 22113500 46.929
22113601 22113700 36.727
22113801 22113900 47.949
22114301 22114400 33.667
22115401 22115500 101
22115701 22115800 14.283
22115801 22115900 101
22116501 22116600 2.04
22118501 22118600 17.343
22118701 22118800 3.061
22119301 22119400 11.222
22121401 22121500 1.02
22122001 22122100 31.626
22126601 22126700 4.081
22127901 22128000 62.232
22128301 22128400 26.525
22129401 22129500 53.051
22132301 22132400 43.869
22132401 22132500 0
22132501 22132600 19.384
22133901 22134000 37.747
22134601 22134700 0
22135101 22135200 12.242
22135601 22135700 30.606
22137201 22137300 22.444
22137401 22137500 57.131
22137701 22137800 56.111
22138501 22138600 1.02
22139001 22139100 28.566
22142801 22142900 0
22143201 22143300 85.697
22144201 22144300 26.525
22145001 22145100 3.061
22145301 22145400 37.747
22146001 22146100 41.828
22146701 22146800 0
22147401 22147500 19.384
22148301 22148400 62.232
22149301 22149400 8.162
22149401 22149500 33.667
22149801 22149900 101
22150901 22151000 101
22154301 22154400 41.828
22154401 22154500 41.828
22155001 22155100 99.98
22157101 22157200 3.061
22157801 22157900 14.283
22159601 22159700 49.99
22159801 22159900 3.061
22161101 22161200 10.202
22162601 22162700 4.081
22162801 22162900 70.394
22163101 22163200 21.424
22163501 22163600 2.04
22163701 22163800 56.111
22164901 22165000 3.061
22165601 22165700 3.061
22166301 22166400 53.051
22166401 22166500 10.202
22166801 22166900 17.343
22167601 22167700 0
22169401 22169500 19.384
22169701 22169800 61.212
22170401 22170500 25.505
22170901 22171000 10.202
22174601 22174700 28.566
22174701 22174800 17.343
22176101 22176200 17.343
22176501 22176600 18.364
22177501 22177600 0
22178101 22178200 82.636
22178901 22179000 11.222
22180301 22180400 5.101
22180401 22180500 101
22180801 22180900 46.929
22181101 22181200 27.545
22181401 22181500 6.121
22183201 22183300 55.091
22183501 22183600 35.707
22183601 22183700 3.061
22184101 22184200 9.182
22184701 22184800 19.384
22188201 22188300 30.606
22188601 22188700 0
22190201 22190300 62.232
22190501 22190600 32.646
22190701 22190800 0
22190901 22191000 54.071
22192601 22192700 15.303
22193401 22193500 0
22193501 22193600 43.869
22194001 22194100 101
22194201 22194300 86.717
22194901 22195000 51.01
22195101 22195200 17.343
22196401 22196500 9.182
22196901 22197000 26.525
22197801 22197900 46.929
22197901 22198000 26.525
22198001 22198100 14.283
22198301 22198400 63.253
22199701 22199800 2.04
22199801 22199900 0
22201601 22201700 28.566
22206201 22206300 19.384
22206501 22206600 0
22206601 22206700 27.545
22209501 22209600 17.343
22209601 22209700 101
22209801 22209900 3.061
22210101 22210200 101
22211001 22211100 5.101
22211101 22211200 25.505
22212201 22212300 2.04
22212701 22212800 53.051
22212901 22213000 36.727
22216601 22216700 20.404
22217201 22217300 14.283
22217501 22217600 51.01
22220901 22221000 3.061
22221101 22221200 20.404
22221501 22221600 73.455
22226801 22226900 18.364
22226901 22227000 79.576
22227501 22227600 31.626
22227601 22227700 25.505
22229401 22229500 93.859
22229801 22229900 21.424
22230801 22230900 42.848
22231201 22231300 3.061
22231401 22231500 22.444
22231701 22231800 15.303
22233001 22233100 44.889
22233101 22233200 0
22236601 22236700 20.404
22238201 22238300 40.808
22238401 22238500 18.364
22239001 22239100 65.293
22242201 22242300 8.162
22242501 22242600 27.545
22242701 22242800 0
22243201 22243300 40.808
22245101 22245200 2.04
22245501 22245600 46.929
22245701 22245800 2.04
22245901 22246000 25.505
22246101 22246200 47.949
22247801 22247900 6.121
22247901 22248000 0
22249001 22249100 1.02
22249901 22250000 17.343
22250401 22250500 39.788
22251001 22251100 28.566
22251601 22251700 20.404
22252201 22252300 25.505
22252701 22252800 6.121
22255501 22255600 8.162
22255701 22255800 0
22259101 22259200 6.121
22259201 22259300 15.303
22260101 22260200 40.808
22260601 22260700 6.121
22260701 22260800 2.04
22262001 22262100 2.04
22262101 22262200 9.182
22262301 22262400 2.04
22262401 22262500 4.081
22263801 22263900 23.465
22263901 22264000 0
22264001 22264100 11.222
22264301 22264400 45.909
22264601 22264700 13.263
22265101 22265200 61.212
22265201 22265300 2.04
22268201 22268300 14.283
22268301 22268400 33.667
22270601 22270700 101
22271201 22271300 0
22271301 22271400 46.929
22273501 22273600 23.465
22273801 22273900 21.424
22274501 22274600 24.485
22276801 22276900 4.081
22277501 22277600 0
22278801 22278900 5.101
22279601 22279700 17.343
22280401 22280500 17.343
22281701 22281800 34.687
22282701 22282800 5.101
22282801 22282900 17.343
22283001 22283100 34.687
22283201 22283300 2.04
22283801 22283900 15.303
22284101 22284200 36.727
22284401 22284500 0
22284501 22284600 2.04
22286501 22286600 18.364
22287201 22287300 6.121
22291301 22291400 58.152
22292301 22292400 2.04
22292601 22292700 34.687
22293201 22293300 0
22293301 22293400 8.162
22293501 22293600 68.354
22294701 22294800 87.737
22296201 22296300 54.071
22296901 22297000 25.505
22297101 22297200 10.202
22297601 22297700 67.333
22298601 22298700 4.081
22298801 22298900 62.232
22299101 22299200 101
22299801 22299900 58.152
22300001 22300100 8.162
22300401 22300500 0
22301401 22301500 4.081
22301901 22302000 32.646
22303001 22303100 47.949
22303101 22303200 6.121
22303801 22303900 49.99
22304401 22304500 73.455
22304901 22305000 0
22306501 22306600 2.04
22306601 22306700 40.808
22307201 22307300 25.505
22307701 22307800 62.232
22308601 22308700 28.566
22308701 22308800 16.323
22309001 22309100 101
22309301 22309400 20.404
22311601 22311700 26.525
22313201 22313300 42.848
22313501 22313600 16.323
22314401 22314500 64.273
22315701 22315800 30.606
22316201 22316300 98.96
22318401 22318500 3.061
22318701 22318800 71.414
22321201 22321300 18.364
22321801 22321900 6.121
22322201 22322300 40.808
22323201 22323300 70.394
22325401 22325500 32.646
22326301 22326400 19.384
22327801 22327900 14.283
22328301 22328400 33.667
22328401 22328500 1.02
22328801 22328900 23.465
22329701 22329800 52.03
22330001 22330100 0
22330301 22330400 27.545
22330501 22330600 2.04
22330601 22330700 49.99
22333201 22333300 0
22333601 22333700 12.242
22334201 22334300 101
22334401 22334500 45.909
22335501 22335600 56.111
22335901 22336000 51.01
22337001 22337100 66.313
22337101 22337200 13.263
22337401 22337500 31.626
22337601 22337700 19.384
22338601 22338700 33.667
22338901 22339000 19.384
22339401 22339500 2.04
22339501 22339600 2.04
22339601 22339700 61.212
22339701 22339800 46.929
22340701 22340800 7.141
22341201 22341300 34.687
22341401 22341500 10.202
22341601 22341700 4.081
22341701 22341800 33.667
22343501 22343600 47.949
22343901 22344000 55.091
22345001 22345100 8.162
22345201 22345300 0
22346301 22346400 27.545
22347201 22347300 43.869
22348501 22348600 0
22349501 22349600 98.96
22351501 22351600 11.222
22352901 22353000 11.222
22355501 22355600 29.586
22355601 22355700 35.707
22355801 22355900 10.202
22356801 22356900 17.343
22357601 22357700 34.687
22359401 22359500 49.99
22359601 22359700 4.081
22359801 22359900 24.485
22361801 22361900 3.061
22362501 22362600 22.444
22362601 22362700 5.101
22363501 22363600 29.586
22363901 22364000 63.253
22364401 22364500 19.384
22364501 22364600 41.828
22364901 22365000 58.152
22366001 22366100 101
22366101 22366200 51.01
22366301 22366400 33.667
22366601 22366700 2.04
22366701 22366800 22.444
22367301 22367400 2.04
22367601 22367700 2.04
22367901 22368000 15.303
22368001 22368100 13.263
22368401 22368500 60.192
22369301 22369400 33.667
22371801 22371900 0
22372601 22372700 1.02
22375201 22375300 44.889
22375501 22375600 99.98
22375801 22375900 43.869
22376101 22376200 11.222
22376401 22376500 21.424
22376501 22376600 101
22376701 22376800 29.586
22378301 22378400 72.434
22379801 22379900 2.04
22380301 22380400 101
22380701 22380800 101
22380901 22381000 16.323
22382301 22382400 17.343
22382701 22382800 0
22383201 22383300 32.646
22385801 22385900 56.111
22386801 22386900 98.96
22387101 22387200 70.394
22387601 22387700 24.485
22387901 22388000 101
22388101 22388200 27.545
22388301 22388400 3.061
22389501 22389600 0
22390401 22390500 25.505
22390601 22390700 31.626
22391201 22391300 20.404
22392301 22392400 9.182
22393401 22393500 14.283
22394101 22394200 10.202
22396301 22396400 22.444
22396501 22396600 73.455
22396601 22396700 45.909
22399501 22399600 101
22403401 22403500 0
22403501 22403600 25.505
22403801 22403900 16.323
22404601 22404700 1.02
22404701 22404800 34.687
22404901 22405000 37.747
22407201 22407300 36.727
22407801 22407900 30.606
22408301 22408400 20.404
22409301 22409400 31.626
22409701 22409800 26.525
22410201 22410300 0
22410901 22411000 24.485
22411101 22411200 24.485
22413301 22413400 26.525
22415101 22415200 12.242
