"lb" "ub" "rho"
6264101 6264200 66.313
6265201 6265300 0
6265801 6265900 4.081
6268401 6268500 57.131
6268701 6268800 38.768
6269401 6269500 0
6269801 6269900 51.01
6270501 6270600 2.04
6271001 6271100 67.333
6272601 6272700 41.828
6273701 6273800 96.919
6274201 6274300 53.051
6274501 6274600 1.02
6274901 6275000 51.01
6278601 6278700 1.02
6279601 6279700 101
6280301 6280400 40.808
6280901 6281000 0
6281001 6281100 31.626
6281201 6281300 46.929
6282701 6282800 51.01
6283001 6283100 0
6283601 6283700 42.848
6284701 6284800 17.343
6285001 6285100 70.394
6285801 6285900 53.051
6289301 6289400 20.404
6290301 6290400 78.556
6293001 6293100 26.525
6293801 6293900 0
6294701 6294800 64.273
6296801 6296900 18.364
6297801 6297900 2.04
6299501 6299600 62.232
6299601 6299700 13.263
6300901 6301000 72.434
6303401 6303500 0
6303801 6303900 24.485
6304101 6304200 3.061
6305701 6305800 3.061
6306001 6306100 0
6306801 6306900 28.566
6308101 6308200 8.162
6314001 6314100 63.253
6319201 6319300 1.02
6319401 6319500 0
6319901 6320000 18.364
6322001 6322100 32.646
6322301 6322400 12.242
6323701 6323800 4.081
6324501 6324600 55.091
6325301 6325400 0
6326401 6326500 96.919
6327001 6327100 46.929
6329201 6329300 19.384
6329601 6329700 39.788
6329801 6329900 45.909
6331001 6331100 29.586
6332101 6332200 15.303
6332301 6332400 51.01
6333101 6333200 93.859
6333601 6333700 51.01
6337001 6337100 17.343
6337201 6337300 55.091
6338301 6338400 99.98
6338701 6338800 8.162
6343001 6343100 13.263
6344701 6344800 25.505
6347901 6348000 8.162
6348001 6348100 49.99
6349301 6349400 29.586
6349801 6349900 34.687
6351501 6351600 43.869
6352801 6352900 2.04
6353601 6353700 31.626
6356801 6356900 43.869
6357001 6357100 95.899
6359101 6359200 0
6361001 6361100 15.303
6361201 6361300 0
6363601 6363700 47.949
6363801 6363900 7.141
6364101 6364200 44.889
6364901 6365000 32.646
6365601 6365700 1.02
6366401 6366500 3.061
6369001 6369100 31.626
6372601 6372700 2.04
6372801 6372900 101
6373401 6373500 40.808
6374401 6374500 13.263
6374701 6374800 99.98
6375801 6375900 25.505
6376501 6376600 72.434
6377101 6377200 2.04
6379001 6379100 14.283
6379401 6379500 28.566
6379801 6379900 0
6380501 6380600 1.02
6382801 6382900 3.061
6383401 6383500 33.667
6383701 6383800 101
6383801 6383900 16.323
6387301 6387400 40.808
6387901 6388000 9.182
6388701 6388800 37.747
6389101 6389200 101
6390301 6390400 55.091
6391601 6391700 7.141
6391901 6392000 101
6392101 6392200 12.242
6392901 6393000 24.485
6393401 6393500 27.545
6395701 6395800 28.566
6395801 6395900 4.081
6396201 6396300 8.162
6396401 6396500 28.566
6397301 6397400 14.283
6398101 6398200 64.273
6398401 6398500 26.525
6398601 6398700 23.465
6399001 6399100 60.192
6400301 6400400 5.101
6403601 6403700 23.465
6404301 6404400 16.323
6404501 6404600 41.828
6404701 6404800 37.747
6404901 6405000 65.293
6405001 6405100 49.99
6406201 6406300 2.04
6408301 6408400 10.202
6409001 6409100 0
6409701 6409800 0
6410301 6410400 0
6410501 6410600 24.485
6410801 6410900 42.848
6411501 6411600 14.283
6414101 6414200 25.505
6414901 6415000 46.929
6415401 6415500 1.02
6416501 6416600 51.01
6417801 6417900 76.515
6420301 6420400 15.303
6421701 6421800 4.081
6422601 6422700 48.97
6424001 6424100 85.697
6424701 6424800 51.01
6426201 6426300 56.111
6427101 6427200 60.192
6428501 6428600 12.242
6429901 6430000 92.838
6431101 6431200 88.758
6431801 6431900 2.04
6432401 6432500 61.212
6433001 6433100 13.263
6433401 6433500 69.374
6434501 6434600 67.333
6434601 6434700 0
6435301 6435400 51.01
6436901 6437000 15.303
6437601 6437700 101
6437801 6437900 2.04
6438801 6438900 31.626
6439601 6439700 25.505
6441401 6441500 43.869
6444801 6444900 42.848
6445001 6445100 0
6450001 6450100 1.02
6451601 6451700 85.697
6453801 6453900 3.061
6455101 6455200 25.505
6455501 6455600 87.737
6456101 6456200 17.343
6457901 6458000 29.586
6458401 6458500 3.061
6458501 6458600 70.394
6459901 6460000 44.889
6460201 6460300 101
6461301 6461400 1.02
6462101 6462200 1.02
6462801 6462900 6.121
6463001 6463100 8.162
6463901 6464000 44.889
6466001 6466100 4.081
6471501 6471600 101
6471701 6471800 47.949
6472101 6472200 1.02
6476601 6476700 27.545
6476801 6476900 36.727
6477201 6477300 96.919
6478301 6478400 17.343
6480501 6480600 76.515
6480701 6480800 19.384
6482301 6482400 0
6482701 6482800 28.566
6482801 6482900 6.121
6484301 6484400 101
6485001 6485100 25.505
6485701 6485800 55.091
6489601 6489700 10.202
6491001 6491100 1.02
6493801 6493900 30.606
6495101 6495200 10.202
6497801 6497900 15.303
6498001 6498100 16.323
6502501 6502600 0
6503201 6503300 29.586
6503501 6503600 38.768
6504401 6504500 101
6505201 6505300 101
6509601 6509700 99.98
6509901 6510000 8.162
6510301 6510400 0
6511901 6512000 61.212
6513501 6513600 0
6514001 6514100 0
6517801 6517900 101
6517901 6518000 17.343
6522801 6522900 42.848
6523601 6523700 101
6526101 6526200 55.091
6526801 6526900 74.475
6530101 6530200 19.384
6530601 6530700 36.727
6530801 6530900 79.576
6532101 6532200 37.747
6532301 6532400 10.202
6536301 6536400 0
6537601 6537700 3.061
6537901 6538000 10.202
6541801 6541900 101
6544001 6544100 64.273
6544301 6544400 2.04
6550001 6550100 38.768
6553901 6554000 51.01
6554601 6554700 94.879
6555901 6556000 37.747
6556501 6556600 87.737
6556601 6556700 40.808
6558801 6558900 69.374
6559401 6559500 67.333
6560801 6560900 62.232
6560901 6561000 36.727
6564301 6564400 48.97
6564601 6564700 32.646
6566901 6567000 27.545
6567301 6567400 3.061
6567501 6567600 2.04
6570501 6570600 32.646
6570601 6570700 101
6571101 6571200 69.374
6571601 6571700 98.96
6572901 6573000 57.131
6573001 6573100 14.283
6573101 6573200 40.808
6574001 6574100 25.505
6574201 6574300 74.475
6575001 6575100 18.364
6576001 6576100 19.384
6576501 6576600 56.111
6577501 6577600 0
6578901 6579000 76.515
6579101 6579200 89.778
6579501 6579600 0
6581601 6581700 98.96
6584401 6584500 19.384
6584601 6584700 21.424
6587401 6587500 0
6587601 6587700 86.717
6588401 6588500 56.111
6588701 6588800 13.263
6589801 6589900 13.263
6590401 6590500 4.081
6590901 6591000 27.545
6591301 6591400 0
6591801 6591900 28.566
6592801 6592900 101
6594001 6594100 33.667
6595801 6595900 14.283
6596001 6596100 26.525
6596301 6596400 28.566
6597101 6597200 2.04
6598501 6598600 3.061
6598601 6598700 0
6599201 6599300 3.061
6599401 6599500 38.768
6599601 6599700 3.061
6600001 6600100 25.505
6600901 6601000 92.838
6601901 6602000 1.02
6602301 6602400 4.081
6604801 6604900 3.061
6605501 6605600 0
6607601 6607700 64.273
6607901 6608000 37.747
6608501 6608600 44.889
6609901 6610000 10.202
6611001 6611100 32.646
6611101 6611200 51.01
6612801 6612900 29.586
6612901 6613000 6.121
6616801 6616900 52.03
6617201 6617300 94.879
6617801 6617900 3.061
6618801 6618900 18.364
6619801 6619900 51.01
6619901 6620000 40.808
6620201 6620300 20.404
6620301 6620400 37.747
6621801 6621900 22.444
6627001 6627100 26.525
6627401 6627500 31.626
6628801 6628900 95.899
6628901 6629000 0
6630701 6630800 3.061
6632401 6632500 18.364
6632601 6632700 70.394
6633601 6633700 101
6633901 6634000 17.343
6636401 6636500 12.242
6639201 6639300 20.404
6641901 6642000 51.01
6657701 6657800 40.808
6661401 6661500 1.02
6663401 6663500 68.354
6663501 6663600 26.525
6663801 6663900 101
6665101 6665200 54.071
6665701 6665800 18.364
6666701 6666800 28.566
6667001 6667100 40.808
6667401 6667500 93.859
6667901 6668000 61.212
6670101 6670200 0
6675101 6675200 63.253
6675201 6675300 2.04
6678701 6678800 0
6679301 6679400 6.121
6680101 6680200 63.253
6681201 6681300 11.222
6681301 6681400 28.566
6688201 6688300 0
6689701 6689800 101
6691101 6691200 53.051
6691201 6691300 99.98
6691801 6691900 0
6692201 6692300 0
6692301 6692400 70.394
6695501 6695600 101
6695801 6695900 0
6696201 6696300 48.97
6701201 6701300 31.626
6702001 6702100 28.566
6702401 6702500 101
6703101 6703200 45.909
6705301 6705400 101
6706401 6706500 20.404
6708701 6708800 34.687
6709101 6709200 74.475
6710601 6710700 38.768
6711901 6712000 41.828
6712801 6712900 3.061
6713601 6713700 80.596
6713701 6713800 18.364
6713801 6713900 20.404
6714901 6715000 46.929
6715001 6715100 27.545
6716601 6716700 101
6720801 6720900 1.02
6721001 6721100 0
6721501 6721600 33.667
6721901 6722000 42.848
6722101 6722200 20.404
6722601 6722700 2.04
6724601 6724700 2.04
6725301 6725400 24.485
6726601 6726700 3.061
6731801 6731900 18.364
6734101 6734200 7.141
6736401 6736500 13.263
6737901 6738000 7.141
6738701 6738800 1.02
6741201 6741300 0
6741301 6741400 87.737
6741701 6741800 52.03
6742001 6742100 0
6742101 6742200 7.141
6742201 6742300 24.485
6742501 6742600 43.869
6742901 6743000 2.04
6743901 6744000 69.374
6744601 6744700 0
6745501 6745600 97.939
6745601 6745700 33.667
6745701 6745800 14.283
6747001 6747100 0
6749701 6749800 72.434
6749901 6750000 0
6750101 6750200 3.061
6751701 6751800 0
6751801 6751900 41.828
6752101 6752200 21.424
6752201 6752300 16.323
6752301 6752400 12.242
6752801 6752900 22.444
6754601 6754700 3.061
6756001 6756100 29.586
6757101 6757200 49.99
6757801 6757900 101
6758301 6758400 20.404
6759001 6759100 33.667
6759101 6759200 19.384
6759501 6759600 76.515
6759601 6759700 2.04
6759801 6759900 101
6760101 6760200 2.04
6760801 6760900 27.545
6760901 6761000 0
6761901 6762000 83.657
6764001 6764100 94.879
6764101 6764200 53.051
6764301 6764400 0
6764401 6764500 3.061
6764701 6764800 75.495
6765201 6765300 0
6766101 6766200 16.323
6766601 6766700 18.364
6766801 6766900 22.444
6766901 6767000 1.02
6767601 6767700 101
6767801 6767900 1.02
6767901 6768000 29.586
6769801 6769900 101
6770201 6770300 32.646
6772301 6772400 35.707
6772501 6772600 0
6772901 6773000 16.323
6773401 6773500 20.404
6773501 6773600 67.333
6774001 6774100 90.798
6774701 6774800 2.04
6775401 6775500 0
6775501 6775600 0
6775701 6775800 45.909
6775801 6775900 83.657
6779001 6779100 9.182
6779401 6779500 51.01
6780201 6780300 84.677
6780401 6780500 37.747
6781701 6781800 9.182
6782201 6782300 53.051
6782601 6782700 47.949
6783601 6783700 20.404
6783701 6783800 3.061
6784401 6784500 2.04
6784801 6784900 22.444
6785101 6785200 38.768
6787201 6787300 87.737
6787701 6787800 48.97
6788201 6788300 6.121
6788301 6788400 49.99
6789901 6790000 65.293
6790701 6790800 6.121
6792101 6792200 101
6792901 6793000 45.909
6793101 6793200 51.01
6793401 6793500 30.606
6794201 6794300 2.04
6794801 6794900 56.111
6801001 6801100 51.01
6802001 6802100 67.333
6802201 6802300 27.545
6803301 6803400 48.97
6803601 6803700 0
6806101 6806200 61.212
6806301 6806400 1.02
6807701 6807800 25.505
6810601 6810700 38.768
6814601 6814700 17.343
6815901 6816000 26.525
6816001 6816100 26.525
6816601 6816700 10.202
6817901 6818000 2.04
6820601 6820700 32.646
6820901 6821000 49.99
6821601 6821700 27.545
6824301 6824400 101
6824601 6824700 31.626
6825601 6825700 42.848
6825801 6825900 95.899
6826001 6826100 0
6826601 6826700 29.586
6828401 6828500 48.97
6828701 6828800 101
6829301 6829400 13.263
6830301 6830400 23.465
6830401 6830500 0
6831401 6831500 83.657
6833701 6833800 25.505
6834101 6834200 46.929
6836001 6836100 1.02
6837301 6837400 44.889
6837501 6837600 101
6838501 6838600 64.273
6838801 6838900 96.919
6839401 6839500 81.616
6839601 6839700 1.02
6839901 6840000 101
6842601 6842700 101
6842801 6842900 63.253
6843501 6843600 101
6845001 6845100 43.869
6845801 6845900 66.313
6847201 6847300 58.152
6849501 6849600 14.283
6851101 6851200 37.747
6851301 6851400 83.657
6851401 6851500 98.96
6852101 6852200 40.808
6852201 6852300 5.101
6852401 6852500 29.586
6853101 6853200 14.283
6854101 6854200 38.768
6854601 6854700 25.505
6854901 6855000 40.808
6857101 6857200 91.818
6858701 6858800 4.081
6859101 6859200 76.515
6859201 6859300 2.04
6859301 6859400 60.192
6859701 6859800 36.727
6861801 6861900 1.02
6862001 6862100 1.02
6862101 6862200 25.505
6862201 6862300 73.455
6865301 6865400 69.374
6865401 6865500 27.545
6865701 6865800 83.657
6868201 6868300 30.606
6869101 6869200 26.525
6869701 6869800 43.869
6870701 6870800 74.475
6871201 6871300 70.394
6872101 6872200 64.273
6873101 6873200 27.545
6874001 6874100 53.051
6875201 6875300 98.96
6876201 6876300 2.04
6877401 6877500 101
6877601 6877700 0
6877801 6877900 73.455
6878501 6878600 0
6880301 6880400 38.768
6880601 6880700 0
6881901 6882000 1.02
6883501 6883600 12.242
6883601 6883700 44.889
6883701 6883800 2.04
6884401 6884500 15.303
6888101 6888200 29.586
6888901 6889000 2.04
6890201 6890300 43.869
6891601 6891700 10.202
6894301 6894400 9.182
6895101 6895200 2.04
6895701 6895800 3.061
6895901 6896000 5.101
6896401 6896500 2.04
6899501 6899600 2.04
6900101 6900200 15.303
6901901 6902000 0
6905701 6905800 18.364
6907101 6907200 4.081
6907601 6907700 1.02
6908001 6908100 51.01
6909801 6909900 8.162
6913201 6913300 33.667
6913301 6913400 25.505
6914301 6914400 2.04
6918601 6918700 11.222
6922801 6922900 60.192
6923001 6923100 7.141
6923601 6923700 7.141
6923801 6923900 10.202
6924301 6924400 1.02
6925101 6925200 87.737
6927401 6927500 26.525
6930301 6930400 90.798
6932501 6932600 65.293
6935601 6935700 27.545
6935801 6935900 0
6935901 6936000 2.04
6937001 6937100 96.919
6940801 6940900 33.667
6941001 6941100 29.586
6941301 6941400 30.606
6941401 6941500 59.172
6941801 6941900 97.939
6942501 6942600 0
6942601 6942700 2.04
6942801 6942900 22.444
6944101 6944200 26.525
6944501 6944600 42.848
6945501 6945600 40.808
6946101 6946200 20.404
6946501 6946600 1.02
6946901 6947000 101
6947601 6947700 16.323
6948501 6948600 8.162
6949901 6950000 18.364
6950101 6950200 101
6951101 6951200 33.667
6951501 6951600 27.545
6951901 6952000 55.091
6952201 6952300 0
6953301 6953400 26.525
6953501 6953600 3.061
6957701 6957800 23.465
6958001 6958100 27.545
6959101 6959200 101
6959401 6959500 42.848
6960401 6960500 83.657
6960501 6960600 0
6961501 6961600 49.99
6963301 6963400 26.525
6963601 6963700 40.808
6964901 6965000 18.364
6965001 6965100 20.404
6965201 6965300 24.485
6965601 6965700 3.061
6966501 6966600 18.364
6967701 6967800 27.545
6967801 6967900 28.566
6968201 6968300 16.323
6969901 6970000 19.384
6970701 6970800 55.091
6972001 6972100 29.586
6977701 6977800 58.152
6977801 6977900 70.394
6979701 6979800 32.646
6979901 6980000 8.162
6981101 6981200 27.545
6984801 6984900 0
6985001 6985100 9.182
6985301 6985400 22.444
6986101 6986200 30.606
6986201 6986300 53.051
6986601 6986700 9.182
6987501 6987600 10.202
6988201 6988300 64.273
6988601 6988700 10.202
6988901 6989000 20.404
6990901 6991000 64.273
6999101 6999200 2.04
6999401 6999500 0
6999701 6999800 52.03
7000401 7000500 3.061
7000501 7000600 3.061
7003401 7003500 2.04
7003801 7003900 48.97
7004401 7004500 9.182
7006301 7006400 53.051
7006601 7006700 30.606
7008301 7008400 1.02
7009201 7009300 27.545
7009301 7009400 19.384
7010801 7010900 44.889
7011101 7011200 14.283
7011401 7011500 101
7012501 7012600 13.263
7012601 7012700 6.121
7013801 7013900 12.242
7015801 7015900 60.192
7016301 7016400 0
7016801 7016900 40.808
7021001 7021100 0
7021401 7021500 8.162
7021501 7021600 82.636
7026901 7027000 61.212
7027201 7027300 99.98
7034001 7034100 7.141
7035601 7035700 45.909
7036201 7036300 95.899
7045101 7045200 51.01
7046701 7046800 4.081
7047501 7047600 31.626
7049101 7049200 73.455
7049401 7049500 12.242
7050301 7050400 22.444
7051101 7051200 0
7053001 7053100 57.131
7054801 7054900 101
7055301 7055400 93.859
7055401 7055500 2.04
7055601 7055700 93.859
7056301 7056400 2.04
7058301 7058400 9.182
7059101 7059200 91.818
7059401 7059500 17.343
7060101 7060200 77.535
7062501 7062600 32.646
7062701 7062800 26.525
7062801 7062900 30.606
7063301 7063400 99.98
7063801 7063900 15.303
7064401 7064500 52.03
7064701 7064800 21.424
7065501 7065600 72.434
7067301 7067400 3.061
7068401 7068500 43.869
7070101 7070200 17.343
7071301 7071400 51.01
7071401 7071500 54.071
7073901 7074000 0
7075201 7075300 75.495
7075801 7075900 3.061
7080301 7080400 41.828
7082701 7082800 101
7084501 7084600 9.182
7085901 7086000 73.455
7087501 7087600 13.263
7089701 7089800 2.04
7091401 7091500 51.01
7091701 7091800 2.04
7093301 7093400 16.323
7093901 7094000 48.97
7094501 7094600 2.04
7094601 7094700 16.323
7094801 7094900 13.263
7095601 7095700 1.02
7096001 7096100 17.343
7097501 7097600 40.808
7098801 7098900 2.04
7099301 7099400 101
7100701 7100800 101
7101701 7101800 23.465
7102301 7102400 33.667
7102901 7103000 17.343
7104901 7105000 21.424
7106301 7106400 24.485
7106401 7106500 56.111
7107301 7107400 27.545
7109901 7110000 14.283
7114401 7114500 2.04
7114801 7114900 4.081
7115601 7115700 84.677
7116101 7116200 71.414
7116301 7116400 39.788
7117301 7117400 0
7118001 7118100 69.374
7118601 7118700 29.586
7119201 7119300 13.263
7119601 7119700 0
7119701 7119800 4.081
7120601 7120700 25.505
7120801 7120900 54.071
7121101 7121200 3.061
7121401 7121500 24.485
7122101 7122200 0
7122701 7122800 48.97
7125801 7125900 34.687
7126901 7127000 90.798
7127001 7127100 46.929
7127401 7127500 15.303
7128301 7128400 10.202
7130701 7130800 5.101
7130901 7131000 0
7131301 7131400 101
7136201 7136300 59.172
7136301 7136400 92.838
7138801 7138900 41.828
7138901 7139000 2.04
7139201 7139300 44.889
7143601 7143700 8.162
7144201 7144300 0
7145701 7145800 26.525
7146001 7146100 17.343
7146701 7146800 2.04
7146901 7147000 39.788
7147501 7147600 16.323
7147601 7147700 8.162
7150901 7151000 3.061
7169501 7169600 21.424
7177101 7177200 3.061
7177801 7177900 26.525
7184201 7184300 14.283
7185701 7185800 0
7187001 7187100 57.131
7187801 7187900 38.768
7190001 7190100 2.04
7190101 7190200 34.687
7190801 7190900 19.384
7192201 7192300 8.162
7193301 7193400 9.182
7196001 7196100 60.192
7196901 7197000 0
7197601 7197700 49.99
7197801 7197900 0
7199301 7199400 0
7199401 7199500 39.788
7200601 7200700 3.061
7202701 7202800 31.626
7203001 7203100 62.232
7206201 7206300 83.657
7206801 7206900 1.02
7207101 7207200 14.283
7209201 7209300 18.364
7210101 7210200 66.313
7210201 7210300 9.182
7212901 7213000 41.828
7213701 7213800 23.465
7215401 7215500 13.263
7215601 7215700 3.061
7216501 7216600 4.081
7223201 7223300 16.323
7224201 7224300 12.242
7224401 7224500 2.04
7225101 7225200 11.222
7226601 7226700 25.505
7227001 7227100 24.485
7227501 7227600 10.202
7229301 7229400 43.869
7229501 7229600 17.343
7229601 7229700 5.101
7231001 7231100 31.626
7233001 7233100 51.01
7233101 7233200 10.202
7234401 7234500 0
7234501 7234600 93.859
7235401 7235500 6.121
7235501 7235600 21.424
7237801 7237900 34.687
7237901 7238000 17.343
7238901 7239000 72.434
7239001 7239100 25.505
7239801 7239900 42.848
7240201 7240300 57.131
7241001 7241100 29.586
7242201 7242300 3.061
7242501 7242600 25.505
7243101 7243200 14.283
7244401 7244500 3.061
7245501 7245600 13.263
7245601 7245700 20.404
7249101 7249200 76.515
7252301 7252400 2.04
7265201 7265300 71.414
7265401 7265500 36.727
7265901 7266000 101
7267501 7267600 0
7269701 7269800 0
7272301 7272400 74.475
7274401 7274500 14.283
7276301 7276400 31.626
7278801 7278900 12.242
7281401 7281500 18.364
7289401 7289500 28.566
7293201 7293300 0
7294101 7294200 2.04
7294901 7295000 34.687
7304601 7304700 8.162
7305401 7305500 2.04
7305601 7305700 0
7305801 7305900 101
7306501 7306600 64.273
7308801 7308900 66.313
7310601 7310700 39.788
7312901 7313000 3.061
7313401 7313500 36.727
7313501 7313600 56.111
7313701 7313800 93.859
7316001 7316100 12.242
7317001 7317100 29.586
7320101 7320200 0
7323701 7323800 101
7326401 7326500 18.364
7326701 7326800 2.04
7328701 7328800 28.566
7330301 7330400 2.04
7336301 7336400 7.141
7337101 7337200 27.545
7341801 7341900 28.566
7342501 7342600 0
7345901 7346000 2.04
7347301 7347400 21.424
7349401 7349500 46.929
7351001 7351100 8.162
7354401 7354500 20.404
7355301 7355400 38.768
7355501 7355600 10.202
7355801 7355900 16.323
7359101 7359200 24.485
7360601 7360700 22.444
7366901 7367000 5.101
7369201 7369300 63.253
7369701 7369800 2.04
7372201 7372300 5.101
7372701 7372800 2.04
7373901 7374000 15.303
7374201 7374300 10.202
7374801 7374900 16.323
7378801 7378900 19.384
7378901 7379000 2.04
7379201 7379300 11.222
7380101 7380200 41.828
7383001 7383100 18.364
7384301 7384400 28.566
7385301 7385400 15.303
7386601 7386700 7.141
7388401 7388500 2.04
7396101 7396200 16.323
7396901 7397000 93.859
7397401 7397500 89.778
7397801 7397900 30.606
7398001 7398100 22.444
7398201 7398300 30.606
7399001 7399100 5.101
7400601 7400700 16.323
7400801 7400900 47.949
7401401 7401500 40.808
7402101 7402200 26.525
7402701 7402800 34.687
7403201 7403300 63.253
7404801 7404900 14.283
7405301 7405400 20.404
7406501 7406600 40.808
7407201 7407300 17.343
7411301 7411400 7.141
7411701 7411800 3.061
7413401 7413500 11.222
7415001 7415100 24.485
7416801 7416900 40.808
7417701 7417800 2.04
7418401 7418500 1.02
7421901 7422000 58.152
7422401 7422500 0
7422801 7422900 10.202
7422901 7423000 81.616
7423201 7423300 79.576
7424501 7424600 0
7429101 7429200 9.182
7429701 7429800 37.747
7431501 7431600 7.141
7431701 7431800 8.162
7432001 7432100 9.182
7433201 7433300 40.808
7433801 7433900 5.101
7434001 7434100 101
7434601 7434700 30.606
7435801 7435900 6.121
7436201 7436300 2.04
7436701 7436800 18.364
7437301 7437400 8.162
7438301 7438400 54.071
7438501 7438600 12.242
7439201 7439300 13.263
7439701 7439800 8.162
7440301 7440400 17.343
7442201 7442300 2.04
7444101 7444200 6.121
7446601 7446700 38.768
7447801 7447900 0
7449901 7450000 19.384
7452701 7452800 18.364
7454601 7454700 6.121
7456001 7456100 41.828
7456101 7456200 26.525
7459601 7459700 31.626
7460101 7460200 5.101
7460501 7460600 21.424
7460801 7460900 45.909
7461901 7462000 0
7462301 7462400 2.04
7462601 7462700 34.687
7463901 7464000 46.929
7464801 7464900 8.162
7465501 7465600 18.364
7467001 7467100 21.424
7468701 7468800 2.04
7468801 7468900 17.343
7471201 7471300 0
7471401 7471500 16.323
7471501 7471600 0
7471701 7471800 6.121
7472101 7472200 52.03
7472901 7473000 13.263
7474101 7474200 53.051
7475401 7475500 2.04
7477401 7477500 51.01
7480301 7480400 34.687
7480601 7480700 14.283
7482301 7482400 57.131
7489501 7489600 8.162
7490801 7490900 16.323
7492201 7492300 0
7492401 7492500 14.283
7494201 7494300 23.465
7495101 7495200 2.04
7495301 7495400 4.081
7495901 7496000 10.202
7496701 7496800 2.04
7499501 7499600 3.061
7500001 7500100 26.525
7500401 7500500 16.323
7501101 7501200 48.97
7504401 7504500 46.929
7506401 7506500 51.01
7507301 7507400 2.04
7507601 7507700 37.747
7508201 7508300 97.939
7512101 7512200 69.374
7514201 7514300 94.879
7523501 7523600 41.828
7523601 7523700 62.232
7525501 7525600 22.444
7525701 7525800 97.939
7525801 7525900 0
7526901 7527000 63.253
7527701 7527800 22.444
7527901 7528000 46.929
7528801 7528900 2.04
7530601 7530700 8.162
7533701 7533800 3.061
7534201 7534300 26.525
7537201 7537300 29.586
7537701 7537800 1.02
7538001 7538100 45.909
7541601 7541700 23.465
7543901 7544000 21.424
7545901 7546000 19.384
7547601 7547700 46.929
7550401 7550500 0
7551401 7551500 72.434
7551701 7551800 69.374
7555001 7555100 0
7557001 7557100 74.475
7558601 7558700 101
7558701 7558800 101
7559201 7559300 11.222
7561701 7561800 3.061
7565201 7565300 51.01
7565301 7565400 0
7567401 7567500 0
7567601 7567700 51.01
7568701 7568800 10.202
7569801 7569900 45.909
7570401 7570500 0
7571601 7571700 12.242
7575401 7575500 60.192
7575801 7575900 2.04
7576601 7576700 58.152
7578501 7578600 22.444
7578801 7578900 29.586
7580101 7580200 1.02
7582901 7583000 20.404
7583801 7583900 14.283
7584901 7585000 42.848
7585801 7585900 69.374
7587301 7587400 14.283
7587501 7587600 1.02
7588401 7588500 9.182
7592701 7592800 51.01
7597101 7597200 8.162
7602601 7602700 0
7604501 7604600 33.667
7606401 7606500 79.576
7609201 7609300 15.303
7609601 7609700 22.444
7610001 7610100 22.444
7611901 7612000 35.707
7616901 7617000 39.788
7617001 7617100 28.566
7625001 7625100 4.081
7625501 7625600 0
7626101 7626200 35.707
7626801 7626900 0
7627801 7627900 2.04
7628801 7628900 1.02
7631801 7631900 59.172
7632401 7632500 1.02
7633201 7633300 33.667
7635801 7635900 64.273
7636001 7636100 0
7636201 7636300 40.808
7636401 7636500 39.788
7638501 7638600 20.404
7641001 7641100 4.081
7644201 7644300 2.04
7645101 7645200 2.04
7650401 7650500 2.04
7656101 7656200 61.212
7661601 7661700 3.061
7664001 7664100 0
7665101 7665200 13.263
7670701 7670800 3.061
7671701 7671800 3.061
7673901 7674000 20.404
7674001 7674100 36.727
7674801 7674900 10.202
7674901 7675000 9.182
7678301 7678400 85.697
7679201 7679300 0
7684601 7684700 80.596
7684701 7684800 32.646
7685501 7685600 64.273
7687001 7687100 101
7690101 7690200 17.343
7691101 7691200 0
7691301 7691400 26.525
7692201 7692300 16.323
7692301 7692400 48.97
7692601 7692700 16.323
7694001 7694100 0
7694501 7694600 10.202
7694601 7694700 1.02
7694701 7694800 0
7695101 7695200 3.061
7695601 7695700 38.768
7695801 7695900 55.091
7696301 7696400 4.081
7697801 7697900 9.182
7698501 7698600 12.242
7701501 7701600 23.465
7702701 7702800 0
7702801 7702900 1.02
7703001 7703100 12.242
7705701 7705800 101
7706501 7706600 20.404
7708201 7708300 19.384
7708401 7708500 37.747
7709401 7709500 2.04
7710301 7710400 14.283
7711301 7711400 20.404
7713101 7713200 23.465
7714201 7714300 0
7714301 7714400 13.263
7715401 7715500 3.061
7715501 7715600 27.545
7716501 7716600 13.263
7718001 7718100 35.707
7718401 7718500 0
7718801 7718900 13.263
7719901 7720000 0
7720301 7720400 3.061
7721801 7721900 5.101
7722401 7722500 6.121
7722501 7722600 32.646
7726601 7726700 93.859
7726701 7726800 2.04
7727601 7727700 30.606
7729001 7729100 9.182
7730701 7730800 67.333
7730801 7730900 71.414
7732801 7732900 71.414
7732901 7733000 2.04
7733701 7733800 28.566
7733801 7733900 2.04
7734201 7734300 3.061
7734601 7734700 0
7739001 7739100 8.162
7740001 7740100 6.121
7740101 7740200 12.242
7744401 7744500 8.162
7744501 7744600 101
7744601 7744700 25.505
7745001 7745100 7.141
7747101 7747200 30.606
7748201 7748300 64.273
7750001 7750100 47.949
7750101 7750200 13.263
7750901 7751000 2.04
7751401 7751500 1.02
7753201 7753300 86.717
7753701 7753800 0
7755001 7755100 16.323
7756001 7756100 0
7756801 7756900 32.646
7757001 7757100 64.273
7759501 7759600 0
7761501 7761600 2.04
7761701 7761800 31.626
7763201 7763300 30.606
7763301 7763400 16.323
7768201 7768300 4.081
7769501 7769600 2.04
7769601 7769700 44.889
7787001 7787100 37.747
7788601 7788700 44.889
7788801 7788900 22.444
7789801 7789900 101
7790301 7790400 4.081
7790501 7790600 0
7791301 7791400 56.111
