"lb" "ub" "rho"
14999201 14999300 20.404
15000001 15000100 11.222
15000301 15000400 15.303
15001101 15001200 11.222
15001201 15001300 15.303
15003501 15003600 6.121
15004801 15004900 38.768
15005901 15006000 42.848
15006201 15006300 0
15006701 15006800 55.091
15007301 15007400 45.909
15007801 15007900 101
15010301 15010400 0
15010501 15010600 26.525
15010701 15010800 30.606
15010901 15011000 12.242
15011201 15011300 18.364
15011801 15011900 27.545
15012101 15012200 101
15013101 15013200 17.343
15013401 15013500 17.343
15013601 15013700 2.04
15013901 15014000 32.646
15015101 15015200 4.081
15016301 15016400 101
15018801 15018900 97.939
15018901 15019000 2.04
15020901 15021000 9.182
15021601 15021700 25.505
15021701 15021800 29.586
15022101 15022200 24.485
15022301 15022400 7.141
15022401 15022500 15.303
15022801 15022900 34.687
15023101 15023200 15.303
15023601 15023700 0
15023801 15023900 92.838
15024201 15024300 56.111
15027901 15028000 38.768
15028701 15028800 47.949
15028801 15028900 10.202
15030101 15030200 8.162
15030601 15030700 52.03
15031701 15031800 19.384
15031901 15032000 17.343
15032201 15032300 97.939
15034301 15034400 2.04
15035001 15035100 45.909
15035301 15035400 2.04
15037301 15037400 86.717
15039301 15039400 2.04
15039701 15039800 13.263
15042801 15042900 28.566
15043501 15043600 29.586
15044101 15044200 2.04
15044801 15044900 101
15044901 15045000 0
15045101 15045200 2.04
15045701 15045800 23.465
15047801 15047900 1.02
15048501 15048600 7.141
15048601 15048700 0
15049101 15049200 1.02
15050101 15050200 46.929
15050201 15050300 0
15050901 15051000 56.111
15051301 15051400 62.232
15053501 15053600 33.667
15054001 15054100 0
15054901 15055000 101
15055301 15055400 61.212
15056601 15056700 18.364
15057001 15057100 0
15058701 15058800 16.323
15059701 15059800 13.263
15060201 15060300 53.051
15060301 15060400 7.141
15061801 15061900 4.081
15062201 15062300 21.424
15064001 15064100 19.384
15064301 15064400 16.323
15064801 15064900 18.364
15065101 15065200 19.384
15065501 15065600 31.626
15066301 15066400 0
15066701 15066800 4.081
15068501 15068600 73.455
15069001 15069100 62.232
15069101 15069200 80.596
15069601 15069700 62.232
15070101 15070200 39.788
15070701 15070800 44.889
15071101 15071200 68.354
15071301 15071400 24.485
15071501 15071600 0
15071601 15071700 48.97
15071701 15071800 20.404
15073701 15073800 56.111
15074501 15074600 61.212
15075801 15075900 73.455
15075901 15076000 2.04
15076701 15076800 45.909
15077001 15077100 53.051
15077101 15077200 93.859
15079201 15079300 34.687
15079301 15079400 0
15079601 15079700 3.061
15079901 15080000 0
15080001 15080100 3.061
15082601 15082700 34.687
15083301 15083400 26.525
15083401 15083500 20.404
15085301 15085400 11.222
15085401 15085500 7.141
15088001 15088100 34.687
15088801 15088900 20.404
15089401 15089500 44.889
15089601 15089700 20.404
15090101 15090200 86.717
15091901 15092000 46.929
15092101 15092200 54.071
15093201 15093300 31.626
15093701 15093800 43.869
15094101 15094200 38.768
15094201 15094300 0
15094401 15094500 86.717
15094801 15094900 14.283
15098701 15098800 18.364
15100401 15100500 18.364
15101301 15101400 16.323
15102001 15102100 10.202
15103201 15103300 0
15103401 15103500 2.04
15103501 15103600 24.485
15104901 15105000 34.687
15105301 15105400 29.586
15107101 15107200 60.192
15107601 15107700 27.545
15108401 15108500 33.667
15108801 15108900 0
15109701 15109800 46.929
15113301 15113400 60.192
15113801 15113900 66.313
15115801 15115900 34.687
15116001 15116100 66.313
15116101 15116200 2.04
15116201 15116300 17.343
15116501 15116600 14.283
15119501 15119600 27.545
15119801 15119900 25.505
15120301 15120400 19.384
15121801 15121900 6.121
15124101 15124200 45.909
15124201 15124300 34.687
15124301 15124400 27.545
15124701 15124800 65.293
15124801 15124900 67.333
15125701 15125800 49.99
15125901 15126000 2.04
15126001 15126100 13.263
15126801 15126900 69.374
15127901 15128000 51.01
15128401 15128500 32.646
15128501 15128600 34.687
15128901 15129000 3.061
15129401 15129500 14.283
15130101 15130200 46.929
15131201 15131300 0
15131301 15131400 2.04
15131401 15131500 0
15131901 15132000 62.232
15132401 15132500 0
15132501 15132600 10.202
15134101 15134200 82.636
15134201 15134300 3.061
15135901 15136000 2.04
15137101 15137200 10.202
15137501 15137600 14.283
15137901 15138000 37.747
15138201 15138300 12.242
15141101 15141200 22.444
15141301 15141400 31.626
15143001 15143100 14.283
15143101 15143200 8.162
15145101 15145200 17.343
15145401 15145500 94.879
15145501 15145600 1.02
15146001 15146100 15.303
15149901 15150000 0
15150001 15150100 0
15158601 15158700 3.061
15159901 15160000 46.929
15160101 15160200 64.273
15161201 15161300 36.727
15163101 15163200 0
15163501 15163600 101
15164401 15164500 3.061
15165101 15165200 36.727
15165401 15165500 93.859
15165501 15165600 26.525
15166001 15166100 0
15166101 15166200 26.525
15166601 15166700 84.677
15168001 15168100 40.808
15168101 15168200 36.727
15169101 15169200 2.04
15169401 15169500 44.889
15169801 15169900 101
15172001 15172100 44.889
15176901 15177000 40.808
15177601 15177700 34.687
15177901 15178000 17.343
15181301 15181400 25.505
15181801 15181900 34.687
15187101 15187200 36.727
15188401 15188500 78.556
15190201 15190300 16.323
15190801 15190900 33.667
15191101 15191200 38.768
15191201 15191300 36.727
15191601 15191700 15.303
15191701 15191800 65.293
15191801 15191900 29.586
15192601 15192700 37.747
15193701 15193800 19.384
15199501 15199600 24.485
15200401 15200500 39.788
15200601 15200700 101
15200701 15200800 59.172
15201101 15201200 45.909
15203601 15203700 17.343
15203801 15203900 5.101
15205201 15205300 48.97
15205501 15205600 101
15205701 15205800 13.263
15207901 15208000 26.525
15208601 15208700 30.606
15209601 15209700 16.323
15209701 15209800 22.444
15210601 15210700 54.071
15211101 15211200 32.646
15213201 15213300 0
15213401 15213500 99.98
15213601 15213700 17.343
15214401 15214500 25.505
15216201 15216300 0
15217101 15217200 2.04
15218101 15218200 4.081
15218401 15218500 49.99
15218601 15218700 34.687
15218901 15219000 2.04
15221001 15221100 40.808
15221801 15221900 58.152
15222201 15222300 25.505
15222301 15222400 101
15222801 15222900 0
15222901 15223000 34.687
15223201 15223300 92.838
15223801 15223900 40.808
15224501 15224600 63.253
15226301 15226400 25.505
15226401 15226500 26.525
15228401 15228500 17.343
15228701 15228800 4.081
15228901 15229000 0
15231001 15231100 30.606
15231601 15231700 9.182
15231701 15231800 2.04
15232701 15232800 0
15234901 15235000 17.343
15235201 15235300 30.606
15235401 15235500 38.768
15236501 15236600 13.263
15237501 15237600 23.465
15238801 15238900 46.929
15239201 15239300 41.828
15239601 15239700 0
15239701 15239800 26.525
15240501 15240600 101
15241001 15241100 47.949
15241701 15241800 3.061
15243701 15243800 47.949
15243901 15244000 29.586
15244801 15244900 5.101
15246701 15246800 101
15247101 15247200 1.02
15248301 15248400 20.404
15248701 15248800 38.768
15248901 15249000 5.101
15249901 15250000 2.04
15250701 15250800 35.707
15251901 15252000 25.505
15252101 15252200 8.162
15252501 15252600 20.404
15255401 15255500 3.061
15255701 15255800 18.364
15256501 15256600 7.141
15257201 15257300 14.283
15257301 15257400 92.838
15257801 15257900 28.566
15258701 15258800 34.687
15259501 15259600 23.465
15261301 15261400 2.04
15261901 15262000 17.343
15264001 15264100 25.505
15264701 15264800 88.758
15264801 15264900 1.02
15264901 15265000 0
15265801 15265900 2.04
15266201 15266300 6.121
15267101 15267200 42.848
15267301 15267400 2.04
15267601 15267700 2.04
15268201 15268300 1.02
15268301 15268400 4.081
15269901 15270000 42.848
15270601 15270700 7.141
15273401 15273500 0
15273701 15273800 30.606
15273801 15273900 0
15274601 15274700 101
15275101 15275200 3.061
15275401 15275500 6.121
15275501 15275600 56.111
15275601 15275700 15.303
15275901 15276000 15.303
15276001 15276100 0
15276201 15276300 0
15277301 15277400 4.081
15278101 15278200 17.343
15278901 15279000 24.485
15279601 15279700 16.323
15279801 15279900 48.97
15280501 15280600 25.505
15280901 15281000 2.04
15281901 15282000 14.283
15282701 15282800 63.253
15283401 15283500 37.747
15283501 15283600 18.364
15283901 15284000 2.04
15286101 15286200 0
15286301 15286400 27.545
15287001 15287100 101
15287701 15287800 3.061
15288801 15288900 1.02
15289001 15289100 22.444
15289201 15289300 33.667
15292701 15292800 4.081
15293201 15293300 3.061
15293401 15293500 38.768
15296501 15296600 8.162
15296601 15296700 22.444
15299201 15299300 76.515
15301601 15301700 37.747
15304001 15304100 32.646
15304201 15304300 23.465
15304401 15304500 12.242
15306201 15306300 2.04
15306601 15306700 40.808
15306901 15307000 27.545
15307001 15307100 18.364
15307501 15307600 85.697
15307801 15307900 0
15308001 15308100 26.525
15308101 15308200 43.869
15308901 15309000 5.101
15309401 15309500 40.808
15309601 15309700 1.02
15311301 15311400 18.364
15311501 15311600 47.949
15314501 15314600 47.949
15314701 15314800 44.889
15315601 15315700 3.061
15315901 15316000 11.222
15316301 15316400 28.566
15316701 15316800 98.96
15318001 15318100 45.909
15318601 15318700 2.04
15319301 15319400 7.141
15319501 15319600 71.414
15319801 15319900 101
15320601 15320700 10.202
15320701 15320800 49.99
15320901 15321000 43.869
15321801 15321900 27.545
15322301 15322400 20.404
15323901 15324000 35.707
15324501 15324600 66.313
15324701 15324800 40.808
15327001 15327100 0
15327701 15327800 35.707
15327801 15327900 36.727
15328301 15328400 19.384
15328701 15328800 53.051
15329201 15329300 22.444
15329601 15329700 70.394
15330201 15330300 2.04
15330401 15330500 32.646
15331301 15331400 25.505
15332401 15332500 16.323
15333101 15333200 26.525
15335301 15335400 42.848
15335801 15335900 99.98
15336701 15336800 15.303
15337001 15337100 1.02
15338501 15338600 51.01
15339101 15339200 0
15340001 15340100 2.04
15340201 15340300 3.061
15340701 15340800 29.586
15340901 15341000 99.98
15341501 15341600 23.465
15341801 15341900 64.273
15341901 15342000 97.939
15346401 15346500 11.222
15347801 15347900 101
15348001 15348100 56.111
15348401 15348500 0
15349101 15349200 11.222
15349901 15350000 68.354
15350001 15350100 64.273
15350201 15350300 0
15351701 15351800 16.323
15351801 15351900 36.727
15352301 15352400 17.343
15353001 15353100 33.667
15358301 15358400 10.202
15360801 15360900 2.04
15362001 15362100 18.364
15363301 15363400 51.01
15363701 15363800 32.646
15367701 15367800 11.222
15369301 15369400 27.545
15369401 15369500 34.687
15370601 15370700 1.02
15371001 15371100 51.01
15371401 15371500 20.404
15374901 15375000 2.04
15377101 15377200 0
15377301 15377400 0
15377701 15377800 28.566
15377801 15377900 101
15378001 15378100 0
15380401 15380500 0
15380901 15381000 93.859
15381601 15381700 35.707
15381701 15381800 2.04
15381901 15382000 0
15383001 15383100 2.04
15383101 15383200 0
15386101 15386200 72.434
15386901 15387000 18.364
15388901 15389000 33.667
15389201 15389300 14.283
15390501 15390600 48.97
15390801 15390900 2.04
15391601 15391700 45.909
15392001 15392100 3.061
15392201 15392300 0
15392601 15392700 64.273
15392701 15392800 68.354
15393901 15394000 36.727
15395101 15395200 2.04
15395701 15395800 43.869
15396001 15396100 101
15396701 15396800 101
15397701 15397800 24.485
15399301 15399400 20.404
15399801 15399900 5.101
15400201 15400300 28.566
15400901 15401000 66.313
15401001 15401100 18.364
15401101 15401200 31.626
15401201 15401300 77.535
15401801 15401900 48.97
15403801 15403900 0
15404201 15404300 60.192
15404301 15404400 0
15404401 15404500 54.071
15406101 15406200 17.343
15406401 15406500 0
15406501 15406600 0
15407301 15407400 0
15408401 15408500 101
15409201 15409300 18.364
15409401 15409500 43.869
15409801 15409900 23.465
15410001 15410100 0
15411101 15411200 62.232
15413301 15413400 99.98
15413401 15413500 73.455
15413601 15413700 46.929
15414001 15414100 61.212
15414301 15414400 48.97
15414601 15414700 2.04
15415201 15415300 34.687
15417201 15417300 26.525
15417801 15417900 40.808
15417901 15418000 35.707
15418401 15418500 26.525
15418501 15418600 42.848
15419601 15419700 45.909
15419701 15419800 2.04
15419801 15419900 101
15419901 15420000 101
15420201 15420300 51.01
15420301 15420400 25.505
15421501 15421600 6.121
15421801 15421900 32.646
15422301 15422400 0
15422801 15422900 26.525
15424501 15424600 32.646
15425201 15425300 2.04
15426601 15426700 9.182
15429201 15429300 25.505
15429701 15429800 45.909
15429901 15430000 2.04
15430201 15430300 36.727
15430801 15430900 101
15431601 15431700 101
15431701 15431800 0
15432301 15432400 82.636
15433501 15433600 17.343
15437301 15437400 52.03
15437501 15437600 76.515
15439201 15439300 3.061
15441501 15441600 36.727
15441901 15442000 95.899
15442701 15442800 91.818
15451601 15451700 44.889
15452001 15452100 55.091
15453201 15453300 43.869
15457901 15458000 53.051
15459101 15459200 23.465
15459201 15459300 0
15459301 15459400 45.909
15460601 15460700 4.081
15461701 15461800 18.364
15465001 15465100 12.242
15466701 15466800 20.404
15467001 15467100 37.747
15467501 15467600 48.97
15469201 15469300 82.636
15469401 15469500 21.424
15471201 15471300 17.343
15473101 15473200 63.253
15473701 15473800 37.747
15475101 15475200 1.02
15475601 15475700 44.889
15475701 15475800 13.263
15476201 15476300 52.03
15480501 15480600 16.323
15480701 15480800 25.505
15480901 15481000 10.202
15482301 15482400 6.121
15482701 15482800 2.04
15483601 15483700 9.182
15484201 15484300 43.869
15485401 15485500 34.687
15487101 15487200 101
15488001 15488100 0
15491801 15491900 10.202
15492101 15492200 9.182
15492501 15492600 3.061
15494101 15494200 0
15494601 15494700 38.768
15494901 15495000 25.505
15495001 15495100 2.04
15496401 15496500 10.202
15497001 15497100 2.04
15497501 15497600 22.444
15497601 15497700 85.697
15499201 15499300 2.04
15499301 15499400 30.606
15499601 15499700 0
15500101 15500200 20.404
15501001 15501100 23.465
15501201 15501300 101
15502301 15502400 8.162
15504001 15504100 6.121
15504201 15504300 2.04
15504901 15505000 6.121
15505101 15505200 14.283
15506101 15506200 30.606
15506801 15506900 21.424
15508001 15508100 15.303
15509301 15509400 0
15510201 15510300 39.788
15511401 15511500 5.101
15512601 15512700 40.808
15513601 15513700 20.404
15513801 15513900 9.182
15514001 15514100 32.646
15514301 15514400 22.444
15516601 15516700 73.455
15516701 15516800 2.04
15518901 15519000 32.646
15519001 15519100 19.384
15519501 15519600 5.101
15521401 15521500 1.02
15521801 15521900 89.778
15522001 15522100 86.717
15522401 15522500 101
15524101 15524200 0
15525801 15525900 19.384
15526401 15526500 10.202
15527301 15527400 3.061
15527401 15527500 64.273
15528301 15528400 78.556
15530101 15530200 21.424
15530501 15530600 57.131
15531101 15531200 45.909
15532201 15532300 0
15534001 15534100 36.727
15534301 15534400 2.04
15534401 15534500 0
15535401 15535500 3.061
15535601 15535700 37.747
15537501 15537600 64.273
15537901 15538000 38.768
15539001 15539100 80.596
15540501 15540600 38.768
15541001 15541100 17.343
15541701 15541800 49.99
15541901 15542000 1.02
15543501 15543600 43.869
15544101 15544200 0
15545001 15545100 32.646
15545101 15545200 2.04
15545401 15545500 40.808
15545701 15545800 16.323
15546101 15546200 42.848
15546501 15546600 53.051
15546601 15546700 1.02
15548001 15548100 96.919
15548101 15548200 0
15548501 15548600 0
15549801 15549900 41.828
15550501 15550600 52.03
15550901 15551000 21.424
15552301 15552400 38.768
15553801 15553900 9.182
15554701 15554800 3.061
15554901 15555000 2.04
15555501 15555600 49.99
15556001 15556100 61.212
15556601 15556700 101
15557601 15557700 39.788
15557701 15557800 25.505
15557801 15557900 1.02
15558601 15558700 25.505
15558801 15558900 0
15559401 15559500 3.061
15560801 15560900 60.192
15560901 15561000 39.788
15562001 15562100 60.192
15563501 15563600 25.505
15563701 15563800 93.859
15564901 15565000 2.04
15566001 15566100 3.061
15568801 15568900 44.889
15569101 15569200 0
15570001 15570100 51.01
15571501 15571600 2.04
15571701 15571800 101
15572101 15572200 16.323
15575001 15575100 2.04
15576201 15576300 2.04
15576701 15576800 1.02
15578101 15578200 10.202
15578301 15578400 6.121
15578501 15578600 13.263
15578601 15578700 2.04
15579301 15579400 0
15579701 15579800 2.04
15580801 15580900 18.364
15580901 15581000 29.586
15582001 15582100 14.283
15583001 15583100 101
15583201 15583300 17.343
15584301 15584400 24.485
15585401 15585500 54.071
15585501 15585600 0
15585601 15585700 3.061
15585901 15586000 3.061
15586301 15586400 35.707
15586901 15587000 41.828
15587201 15587300 27.545
15587401 15587500 97.939
15589301 15589400 29.586
15589701 15589800 10.202
15592801 15592900 0
15593401 15593500 25.505
15594101 15594200 0
15596001 15596100 67.333
15598001 15598100 12.242
15598401 15598500 2.04
15598701 15598800 0
15599401 15599500 51.01
15599901 15600000 12.242
15600001 15600100 9.182
15600901 15601000 33.667
15601001 15601100 71.414
15603101 15603200 0
15603501 15603600 0
15604701 15604800 43.869
15606501 15606600 2.04
15607201 15607300 0
15607301 15607400 17.343
15607501 15607600 12.242
15607701 15607800 42.848
15608501 15608600 22.444
15611901 15612000 0
15612001 15612100 1.02
15612801 15612900 9.182
15613301 15613400 19.384
15616001 15616100 1.02
15616901 15617000 49.99
15617601 15617700 101
15617801 15617900 27.545
15618401 15618500 67.333
15619201 15619300 12.242
15619301 15619400 23.465
15625201 15625300 28.566
15625301 15625400 0
15626401 15626500 14.283
15626501 15626600 63.253
15626901 15627000 53.051
15627401 15627500 21.424
15627901 15628000 20.404
15629101 15629200 7.141
15629401 15629500 35.707
15630601 15630700 29.586
15630801 15630900 34.687
15631201 15631300 1.02
15633701 15633800 9.182
15636101 15636200 11.222
15636201 15636300 1.02
15636401 15636500 5.101
15636901 15637000 26.525
15637701 15637800 0
15639501 15639600 4.081
15640701 15640800 17.343
15643801 15643900 0
15645401 15645500 3.061
15646101 15646200 16.323
15646301 15646400 40.808
15647701 15647800 36.727
15648001 15648100 23.465
15648201 15648300 4.081
15648301 15648400 32.646
15651101 15651200 2.04
15653201 15653300 63.253
15653401 15653500 65.293
15654001 15654100 62.232
15654301 15654400 25.505
15655001 15655100 9.182
15656001 15656100 4.081
15656801 15656900 5.101
15660001 15660100 4.081
15660101 15660200 5.101
15660501 15660600 44.889
15665201 15665300 2.04
15666701 15666800 0
15667301 15667400 0
15669401 15669500 18.364
15671701 15671800 0
15673901 15674000 3.061
15674001 15674100 0
15674501 15674600 13.263
15675701 15675800 0
15676601 15676700 0
15678301 15678400 59.172
15679401 15679500 53.051
15680401 15680500 22.444
15680901 15681000 3.061
15681101 15681200 22.444
15684301 15684400 1.02
15684501 15684600 2.04
15684901 15685000 2.04
15685301 15685400 24.485
15685401 15685500 3.061
15685501 15685600 9.182
15688101 15688200 2.04
15688201 15688300 87.737
15688801 15688900 5.101
15689101 15689200 74.475
15690301 15690400 2.04
15690701 15690800 2.04
15691301 15691400 23.465
15691401 15691500 101
15692001 15692100 56.111
15692601 15692700 64.273
15694801 15694900 0
15695701 15695800 6.121
15696901 15697000 21.424
15697101 15697200 3.061
15698601 15698700 13.263
15700301 15700400 63.253
15705601 15705700 34.687
15706301 15706400 7.141
15706401 15706500 8.162
15706801 15706900 19.384
15708401 15708500 16.323
15709401 15709500 3.061
15711101 15711200 2.04
15712201 15712300 2.04
15712401 15712500 11.222
15713501 15713600 0
15713801 15713900 11.222
15714001 15714100 45.909
15714801 15714900 29.586
15718701 15718800 4.081
15719101 15719200 2.04
15719801 15719900 6.121
15723601 15723700 3.061
15725101 15725200 2.04
15726001 15726100 0
15727801 15727900 0
15728901 15729000 19.384
15729301 15729400 4.081
15729401 15729500 11.222
15729601 15729700 41.828
15732101 15732200 0
15733801 15733900 16.323
15734901 15735000 8.162
15735701 15735800 3.061
15736001 15736100 40.808
15737801 15737900 98.96
15737901 15738000 21.424
15738401 15738500 24.485
15739601 15739700 0
15741101 15741200 46.929
15741901 15742000 0
15742301 15742400 17.343
15743501 15743600 7.141
15744301 15744400 25.505
15745201 15745300 14.283
15745501 15745600 101
15747101 15747200 8.162
15752501 15752600 32.646
15753201 15753300 25.505
15753401 15753500 29.586
15755001 15755100 8.162
15756901 15757000 0
15758801 15758900 23.465
15760401 15760500 14.283
15761401 15761500 3.061
15764401 15764500 17.343
15765401 15765500 0
15766601 15766700 46.929
15768301 15768400 69.374
15770401 15770500 7.141
15770801 15770900 3.061
15776201 15776300 2.04
15778301 15778400 1.02
15779901 15780000 52.03
15780901 15781000 0
15781501 15781600 29.586
15782401 15782500 80.596
15782701 15782800 34.687
15784201 15784300 2.04
15785701 15785800 30.606
15786001 15786100 1.02
15787101 15787200 56.111
15789301 15789400 0
15790501 15790600 2.04
15791101 15791200 7.141
15792001 15792100 14.283
15792801 15792900 97.939
15793101 15793200 0
15793901 15794000 21.424
15794901 15795000 0
15796101 15796200 0
15797001 15797100 3.061
15797201 15797300 22.444
15798701 15798800 58.152
15803201 15803300 2.04
15808001 15808100 7.141
15808301 15808400 20.404
15809901 15810000 2.04
15815901 15816000 0
15817001 15817100 0
15817201 15817300 0
15817901 15818000 61.212
15818001 15818100 29.586
15818601 15818700 93.859
15820201 15820300 26.525
15823001 15823100 14.283
15823401 15823500 20.404
15824201 15824300 0
15824901 15825000 14.283
15825501 15825600 3.061
15825601 15825700 24.485
15826301 15826400 68.354
15827701 15827800 16.323
15828401 15828500 101
15829001 15829100 38.768
15829801 15829900 19.384
15829901 15830000 28.566
15830501 15830600 0
15831501 15831600 59.172
15832701 15832800 15.303
15833901 15834000 2.04
15834001 15834100 11.222
15834401 15834500 17.343
15834801 15834900 25.505
15835701 15835800 101
15836101 15836200 57.131
15836601 15836700 4.081
15836801 15836900 19.384
15837301 15837400 14.283
15837601 15837700 1.02
15837801 15837900 9.182
15839701 15839800 14.283
15840201 15840300 9.182
15843201 15843300 22.444
15843301 15843400 32.646
15843901 15844000 64.273
15844001 15844100 11.222
15844301 15844400 3.061
15844701 15844800 20.404
15845501 15845600 0
15846501 15846600 22.444
15847301 15847400 14.283
15847601 15847700 58.152
15847901 15848000 1.02
15848701 15848800 5.101
15851101 15851200 35.707
15852801 15852900 0
15852901 15853000 5.101
15853201 15853300 15.303
15854401 15854500 9.182
15854901 15855000 2.04
15855001 15855100 30.606
15857301 15857400 3.061
15858201 15858300 4.081
15858801 15858900 0
15861901 15862000 12.242
15862001 15862100 22.444
15864801 15864900 93.859
15868001 15868100 27.545
15868601 15868700 9.182
15869101 15869200 15.303
15878501 15878600 10.202
15879001 15879100 15.303
15881201 15881300 0
15885101 15885200 7.141
15887201 15887300 0
15888401 15888500 43.869
15888501 15888600 0
15888901 15889000 16.323
15890201 15890300 28.566
15890401 15890500 36.727
15890901 15891000 2.04
15891401 15891500 7.141
15896701 15896800 24.485
15896901 15897000 1.02
15897101 15897200 53.051
15897401 15897500 24.485
15897601 15897700 60.192
15897701 15897800 11.222
15899801 15899900 41.828
15900001 15900100 15.303
15900101 15900200 12.242
15900501 15900600 55.091
15900601 15900700 9.182
15900901 15901000 58.152
15901301 15901400 24.485
15901701 15901800 6.121
15902001 15902100 0
15902101 15902200 23.465
15903001 15903100 63.253
15906401 15906500 10.202
15906801 15906900 5.101
15908301 15908400 1.02
15908401 15908500 101
15909001 15909100 40.808
15909701 15909800 18.364
15911601 15911700 2.04
15912401 15912500 2.04
15913701 15913800 21.424
15914001 15914100 31.626
15914501 15914600 4.081
15915101 15915200 2.04
15915501 15915600 98.96
15916101 15916200 4.081
15916501 15916600 20.404
15923501 15923600 9.182
15924601 15924700 10.202
15925201 15925300 3.061
15926601 15926700 9.182
15927601 15927700 96.919
15927901 15928000 7.141
15929401 15929500 3.061
15929801 15929900 98.96
15930601 15930700 82.636
15930701 15930800 6.121
15932101 15932200 0
15933101 15933200 5.101
15936101 15936200 22.444
15937201 15937300 3.061
15938101 15938200 25.505
15938201 15938300 30.606
15938801 15938900 12.242
15939901 15940000 0
15941801 15941900 2.04
15943001 15943100 4.081
15945901 15946000 7.141
15947101 15947200 7.141
15947401 15947500 2.04
15948101 15948200 9.182
15954001 15954100 8.162
15956501 15956600 4.081
15956701 15956800 14.283
15959601 15959700 7.141
15960001 15960100 5.101
15961001 15961100 31.626
15961201 15961300 19.384
15963601 15963700 1.02
15964001 15964100 0
15964801 15964900 15.303
15965101 15965200 9.182
15965401 15965500 2.04
15965501 15965600 51.01
15965701 15965800 49.99
15965801 15965900 101
15966001 15966100 26.525
15967001 15967100 31.626
15967701 15967800 0
15968001 15968100 40.808
15968601 15968700 2.04
15969701 15969800 4.081
15969801 15969900 5.101
15971201 15971300 6.121
15976001 15976100 0
15979801 15979900 0
15980801 15980900 33.667
15981501 15981600 0
15981701 15981800 8.162
15983701 15983800 4.081
15984101 15984200 33.667
15985801 15985900 6.121
15989701 15989800 13.263
15990701 15990800 4.081
15991801 15991900 12.242
15992101 15992200 0
15992401 15992500 78.556
15995301 15995400 24.485
15995701 15995800 59.172
15996101 15996200 36.727
15996901 15997000 59.172
15997601 15997700 46.929
15998301 15998400 2.04
15999601 15999700 0
16003301 16003400 34.687
16003601 16003700 63.253
16004501 16004600 6.121
16005501 16005600 67.333
16006201 16006300 20.404
16006301 16006400 30.606
16006801 16006900 4.081
16007001 16007100 101
16007401 16007500 24.485
16009401 16009500 3.061
16013101 16013200 13.263
16013201 16013300 96.919
16013501 16013600 44.889
16014601 16014700 3.061
16014901 16015000 36.727
16017801 16017900 13.263
16019901 16020000 14.283
16022001 16022100 25.505
16022201 16022300 36.727
16022501 16022600 0
16023001 16023100 35.707
16023201 16023300 42.848
16023701 16023800 14.283
16025501 16025600 0
16026801 16026900 0
16026901 16027000 27.545
16029101 16029200 18.364
16030501 16030600 17.343
16030801 16030900 101
16031801 16031900 3.061
16033301 16033400 94.879
16033401 16033500 2.04
16033701 16033800 76.515
16034001 16034100 40.808
16036701 16036800 87.737
16036801 16036900 10.202
16040401 16040500 15.303
16045101 16045200 17.343
16046801 16046900 31.626
16047101 16047200 37.747
16056101 16056200 1.02
16057801 16057900 62.232
16058001 16058100 54.071
16058801 16058900 43.869
16059301 16059400 36.727
16068301 16068400 10.202
16079301 16079400 1.02
16081001 16081100 8.162
16130701 16130800 78.556
16132101 16132200 2.04
16132301 16132400 4.081
16134301 16134400 1.02
16134901 16135000 2.04
16137401 16137500 38.768
16137701 16137800 12.242
16138201 16138300 7.141
16138301 16138400 17.343
16142001 16142100 24.485
16142401 16142500 25.505
16143201 16143300 2.04
16144401 16144500 8.162
16145601 16145700 12.242
16145801 16145900 5.101
16146801 16146900 6.121
16147501 16147600 44.889
16147701 16147800 16.323
16148801 16148900 5.101
16151001 16151100 12.242
16151201 16151300 101
16151401 16151500 15.303
16152601 16152700 0
16153401 16153500 10.202
16153501 16153600 11.222
16153801 16153900 44.889
16155001 16155100 52.03
16156001 16156100 20.404
16156501 16156600 44.889
16158701 16158800 8.162
16158801 16158900 5.101
16161001 16161100 15.303
16161301 16161400 27.545
16161601 16161700 91.818
16161701 16161800 32.646
16161801 16161900 5.101
16162201 16162300 26.525
16165101 16165200 20.404
16165301 16165400 25.505
16166601 16166700 31.626
16166801 16166900 25.505
16167701 16167800 46.929
16168201 16168300 33.667
16168501 16168600 2.04
16168801 16168900 71.414
16175801 16175900 21.424
16179701 16179800 5.101
16179901 16180000 3.061
16180101 16180200 90.798
16184401 16184500 29.586
16185001 16185100 12.242
16185101 16185200 9.182
16186601 16186700 3.061
16187601 16187700 13.263
16187901 16188000 3.061
16189101 16189200 3.061
16190001 16190100 4.081
16190201 16190300 0
16190401 16190500 0
16190701 16190800 15.303
16191101 16191200 46.929
16191301 16191400 1.02
16191401 16191500 12.242
16194701 16194800 6.121
16196401 16196500 23.465
16198601 16198700 15.303
16199501 16199600 10.202
16202101 16202200 9.182
16202501 16202600 101
16205501 16205600 9.182
16207001 16207100 14.283
16210201 16210300 16.323
16210401 16210500 7.141
16213601 16213700 3.061
16214001 16214100 0
16214501 16214600 5.101
16214901 16215000 59.172
16215101 16215200 3.061
16217701 16217800 2.04
16218601 16218700 1.02
16227101 16227200 64.273
16229901 16230000 12.242
16230001 16230100 13.263
16231401 16231500 37.747
16234701 16234800 69.374
16235101 16235200 3.061
16235301 16235400 34.687
16235401 16235500 7.141
16237701 16237800 20.404
16239701 16239800 16.323
