"lb" "ub" "rho"
12357801 12357900 32.646
12359201 12359300 0
12359801 12359900 0
12360801 12360900 101
12361601 12361700 90.798
12362001 12362100 51.01
12362201 12362300 0
12362601 12362700 75.495
12364501 12364600 51.01
12365601 12365700 2.04
12365801 12365900 3.061
12366001 12366100 8.162
12366701 12366800 74.475
12367201 12367300 34.687
12367501 12367600 2.04
12372001 12372100 32.646
12372401 12372500 82.636
12373801 12373900 22.444
12373901 12374000 2.04
12375801 12375900 1.02
12376401 12376500 45.909
12377101 12377200 33.667
12378001 12378100 82.636
12378601 12378700 63.253
12379001 12379100 13.263
12379201 12379300 45.909
12379501 12379600 38.768
12379801 12379900 24.485
12380401 12380500 30.606
12383001 12383100 87.737
12384101 12384200 25.505
12384601 12384700 17.343
12385701 12385800 0
12386401 12386500 58.152
12386501 12386600 1.02
12386901 12387000 0
12387001 12387100 9.182
12387301 12387400 14.283
12387401 12387500 3.061
12387501 12387600 76.515
12388201 12388300 54.071
12389001 12389100 71.414
12389601 12389700 69.374
12390501 12390600 92.838
12390701 12390800 36.727
12390801 12390900 2.04
12391201 12391300 3.061
12392501 12392600 0
12392701 12392800 0
12392901 12393000 71.414
12393601 12393700 36.727
12393701 12393800 59.172
12394501 12394600 40.808
12395301 12395400 38.768
12397001 12397100 28.566
12398901 12399000 101
12399101 12399200 12.242
12400801 12400900 52.03
12402001 12402100 22.444
12403901 12404000 2.04
12405701 12405800 73.455
12410301 12410400 2.04
12411901 12412000 33.667
12412501 12412600 10.202
12413001 12413100 1.02
12414601 12414700 0
12414701 12414800 56.111
12416801 12416900 36.727
12421801 12421900 3.061
12421901 12422000 37.747
12426001 12426100 94.879
12426901 12427000 2.04
12427001 12427100 32.646
12427101 12427200 65.293
12427801 12427900 0
12432001 12432100 23.465
12460301 12460400 101
12460401 12460500 99.98
12461001 12461100 41.828
12461701 12461800 2.04
12463201 12463300 46.929
12467001 12467100 46.929
12468101 12468200 29.586
12470701 12470800 24.485
12470801 12470900 28.566
12471301 12471400 75.495
12472101 12472200 55.091
12473201 12473300 1.02
12473501 12473600 101
12473901 12474000 101
12501301 12501400 28.566
12502501 12502600 6.121
12502601 12502700 101
12503101 12503200 37.747
12504501 12504600 55.091
12504801 12504900 31.626
12505201 12505300 51.01
12505901 12506000 32.646
12506501 12506600 0
12506901 12507000 56.111
12508601 12508700 7.141
12508801 12508900 3.061
12508901 12509000 31.626
12511701 12511800 0
12513701 12513800 20.404
12514001 12514100 22.444
12514101 12514200 25.505
12515101 12515200 35.707
12515901 12516000 0
12516301 12516400 42.848
12516401 12516500 25.505
12516501 12516600 31.626
12518101 12518200 51.01
12518501 12518600 38.768
12520101 12520200 82.636
12521001 12521100 63.253
12523501 12523600 36.727
12523701 12523800 45.909
12524001 12524100 0
12524501 12524600 85.697
12524601 12524700 48.97
12525101 12525200 55.091
12525201 12525300 35.707
12525401 12525500 48.97
12533101 12533200 28.566
12534101 12534200 101
12534201 12534300 0
12534501 12534600 59.172
12534601 12534700 1.02
12536701 12536800 54.071
12537501 12537600 51.01
12538701 12538800 59.172
12539001 12539100 10.202
12541101 12541200 58.152
12541901 12542000 52.03
12542201 12542300 11.222
12544901 12545000 20.404
12545201 12545300 18.364
12548801 12548900 47.949
12551901 12552000 53.051
12552601 12552700 15.303
12554001 12554100 2.04
12554701 12554800 82.636
12555301 12555400 33.667
12555901 12556000 53.051
12556401 12556500 95.899
12556601 12556700 101
12557601 12557700 101
12558001 12558100 28.566
12558201 12558300 45.909
12558501 12558600 90.798
12558601 12558700 83.657
12560901 12561000 43.869
12562101 12562200 73.455
12562201 12562300 89.778
12564001 12564100 45.909
12564501 12564600 3.061
12565601 12565700 25.505
12565801 12565900 67.333
12566601 12566700 53.051
12566801 12566900 43.869
12566901 12567000 40.808
12568001 12568100 29.586
12568101 12568200 14.283
12568301 12568400 36.727
12568501 12568600 64.273
12568701 12568800 14.283
12568801 12568900 40.808
12569301 12569400 36.727
12570301 12570400 12.242
12570401 12570500 37.747
12570601 12570700 93.859
12571001 12571100 78.556
12571601 12571700 101
12572001 12572100 33.667
12572201 12572300 37.747
12573701 12573800 7.141
12576401 12576500 16.323
12577001 12577100 29.586
12577401 12577500 42.848
12577601 12577700 99.98
12577801 12577900 62.232
12577901 12578000 32.646
12578101 12578200 55.091
12579101 12579200 62.232
12581501 12581600 84.677
12581901 12582000 19.384
12585201 12585300 3.061
12586001 12586100 64.273
12586501 12586600 71.414
12588201 12588300 41.828
12588701 12588800 79.576
12589201 12589300 9.182
12589301 12589400 2.04
12589401 12589500 0
12589501 12589600 54.071
12589801 12589900 36.727
12591301 12591400 27.545
12591701 12591800 7.141
12593701 12593800 1.02
12594401 12594500 2.04
12596301 12596400 84.677
12597101 12597200 92.838
12597901 12598000 41.828
12599301 12599400 2.04
12599601 12599700 52.03
12601101 12601200 101
12601201 12601300 101
12601401 12601500 99.98
12601501 12601600 0
12601701 12601800 31.626
12601801 12601900 54.071
12602601 12602700 65.293
12604701 12604800 63.253
12609501 12609600 101
12612201 12612300 75.495
12612701 12612800 9.182
12613401 12613500 87.737
12614701 12614800 30.606
12615601 12615700 55.091
12616701 12616800 42.848
12617601 12617700 54.071
12618601 12618700 28.566
12618801 12618900 29.586
12619101 12619200 41.828
12619601 12619700 60.192
12621001 12621100 46.929
12622201 12622300 85.697
12622901 12623000 75.495
12623301 12623400 96.919
12624101 12624200 7.141
12625001 12625100 51.01
12625401 12625500 76.515
12625701 12625800 25.505
12625801 12625900 51.01
12626201 12626300 36.727
12626901 12627000 28.566
12627901 12628000 53.051
12628401 12628500 20.404
12630301 12630400 68.354
12630601 12630700 2.04
12630701 12630800 101
12631501 12631600 59.172
12631601 12631700 31.626
12632501 12632600 0
12633001 12633100 0
12634801 12634900 21.424
12635001 12635100 1.02
12636301 12636400 32.646
12638101 12638200 53.051
12639001 12639100 22.444
12639401 12639500 101
12639901 12640000 48.97
12640201 12640300 46.929
12640601 12640700 45.909
12641401 12641500 92.838
12642301 12642400 17.343
12642401 12642500 39.788
12642501 12642600 66.313
12643401 12643500 101
12643701 12643800 26.525
12644201 12644300 1.02
12644501 12644600 24.485
12644701 12644800 64.273
12645601 12645700 19.384
12645801 12645900 17.343
12646601 12646700 79.576
12648201 12648300 101
12648601 12648700 0
12648701 12648800 63.253
12649901 12650000 2.04
12650301 12650400 20.404
12651201 12651300 92.838
12651801 12651900 26.525
12652001 12652100 18.364
12652201 12652300 101
12652401 12652500 56.111
12652501 12652600 0
12652601 12652700 101
12653401 12653500 98.96
12653701 12653800 101
12653801 12653900 96.919
12654801 12654900 46.929
12655001 12655100 40.808
12655301 12655400 101
12655501 12655600 1.02
12655601 12655700 61.212
12656001 12656100 40.808
12656301 12656400 79.576
12656401 12656500 47.949
12656901 12657000 36.727
12657101 12657200 0
12657801 12657900 101
12658401 12658500 74.475
12659101 12659200 2.04
12659401 12659500 56.111
12662201 12662300 64.273
12662701 12662800 101
12662901 12663000 0
12663301 12663400 34.687
12664901 12665000 32.646
12665101 12665200 38.768
12665201 12665300 18.364
12666501 12666600 62.232
12666601 12666700 22.444
12667501 12667600 42.848
12668601 12668700 2.04
12668801 12668900 27.545
12668901 12669000 75.495
12669801 12669900 0
12671601 12671700 11.222
12672201 12672300 41.828
12673601 12673700 101
12677101 12677200 1.02
12677301 12677400 52.03
12677501 12677600 101
12678001 12678100 101
12678301 12678400 60.192
12678801 12678900 29.586
12679101 12679200 4.081
12679501 12679600 27.545
12680801 12680900 74.475
12682001 12682100 33.667
12682701 12682800 56.111
12684401 12684500 17.343
12684601 12684700 44.889
12684901 12685000 59.172
12685201 12685300 2.04
12685401 12685500 44.889
12685701 12685800 38.768
12686101 12686200 0
12686501 12686600 41.828
12687001 12687100 33.667
12687301 12687400 10.202
12689001 12689100 84.677
12689401 12689500 59.172
12690101 12690200 25.505
12690901 12691000 25.505
12692301 12692400 49.99
12692501 12692600 62.232
12692901 12693000 16.323
12693601 12693700 51.01
12695301 12695400 44.889
12695401 12695500 52.03
12696301 12696400 25.505
12696701 12696800 2.04
12697201 12697300 86.717
12698401 12698500 54.071
12699001 12699100 5.101
12699601 12699700 42.848
12699901 12700000 40.808
12703101 12703200 0
12703301 12703400 42.848
12703901 12704000 33.667
12708601 12708700 101
12709301 12709400 99.98
12711101 12711200 95.899
12711901 12712000 36.727
12712501 12712600 44.889
12713501 12713600 25.505
12714401 12714500 98.96
12714601 12714700 10.202
12714801 12714900 17.343
12715301 12715400 64.273
12715401 12715500 34.687
12716301 12716400 24.485
12717301 12717400 25.505
12719001 12719100 49.99
12719101 12719200 12.242
12723301 12723400 101
12725201 12725300 44.889
12727201 12727300 60.192
12727901 12728000 40.808
12728701 12728800 93.859
12729001 12729100 52.03
12729501 12729600 0
12729601 12729700 15.303
12731001 12731100 0
12731201 12731300 44.889
12731601 12731700 23.465
12731701 12731800 60.192
12732001 12732100 101
12732101 12732200 101
12732901 12733000 95.899
12736101 12736200 0
12736201 12736300 101
12737801 12737900 0
12738301 12738400 0
12739401 12739500 2.04
12741201 12741300 99.98
12741401 12741500 46.929
12741801 12741900 101
12744101 12744200 3.061
12744201 12744300 25.505
12744301 12744400 31.626
12744601 12744700 73.455
12745401 12745500 64.273
12746301 12746400 49.99
12746501 12746600 33.667
12749001 12749100 51.01
12749801 12749900 101
12750101 12750200 47.949
12759101 12759200 55.091
12759201 12759300 98.96
12759401 12759500 42.848
12761101 12761200 0
12761301 12761400 68.354
12762201 12762300 0
12762701 12762800 25.505
12763301 12763400 29.586
12764801 12764900 30.606
12767701 12767800 16.323
12768501 12768600 27.545
12770101 12770200 22.444
12770701 12770800 15.303
12770901 12771000 45.909
12771901 12772000 20.404
12773101 12773200 0
12775101 12775200 2.04
12776001 12776100 18.364
12776101 12776200 0
12776301 12776400 36.727
12777001 12777100 16.323
12777401 12777500 39.788
12777501 12777600 85.697
12777801 12777900 43.869
12778301 12778400 14.283
12779001 12779100 76.515
12779901 12780000 44.889
12780001 12780100 45.909
12780301 12780400 81.616
12780601 12780700 26.525
12784101 12784200 91.818
12784801 12784900 26.525
12785801 12785900 91.818
12786501 12786600 73.455
12787301 12787400 55.091
12787601 12787700 57.131
12788301 12788400 101
12788401 12788500 54.071
12790101 12790200 59.172
12790501 12790600 92.838
12790601 12790700 83.657
12790701 12790800 51.01
12790801 12790900 38.768
12790901 12791000 26.525
12791201 12791300 0
12791401 12791500 51.01
12792101 12792200 41.828
12793301 12793400 2.04
12794701 12794800 83.657
12795401 12795500 46.929
12796101 12796200 70.394
12796201 12796300 101
12797701 12797800 33.667
12798001 12798100 52.03
12798901 12799000 55.091
12799401 12799500 59.172
12799901 12800000 64.273
12800001 12800100 76.515
12801201 12801300 0
12802201 12802300 27.545
12802601 12802700 68.354
12805501 12805600 7.141
12806001 12806100 33.667
12815101 12815200 29.586
12815701 12815800 55.091
12816101 12816200 44.889
12817501 12817600 61.212
12817701 12817800 47.949
12818101 12818200 0
12818201 12818300 66.313
12818401 12818500 21.424
12818901 12819000 35.707
12819801 12819900 2.04
12820001 12820100 61.212
12824601 12824700 101
12825201 12825300 18.364
12825601 12825700 0
12826501 12826600 25.505
12827001 12827100 52.03
12827101 12827200 27.545
12827601 12827700 89.778
12827801 12827900 101
12828901 12829000 11.222
12829301 12829400 46.929
12829801 12829900 18.364
12831101 12831200 4.081
12831301 12831400 22.444
12831901 12832000 73.455
12832801 12832900 17.343
12834801 12834900 15.303
12836001 12836100 52.03
12836401 12836500 64.273
12839101 12839200 86.717
12840501 12840600 2.04
12841401 12841500 46.929
12842701 12842800 23.465
12843001 12843100 0
12844101 12844200 101
12844301 12844400 62.232
12844401 12844500 101
12846901 12847000 101
12847101 12847200 54.071
12847601 12847700 1.02
12848101 12848200 101
12848501 12848600 42.848
12850901 12851000 53.051
12851401 12851500 2.04
12851601 12851700 27.545
12854101 12854200 32.646
12855601 12855700 101
12855801 12855900 2.04
12857901 12858000 28.566
12858301 12858400 34.687
12858501 12858600 16.323
12859001 12859100 31.626
12860501 12860600 45.909
12860801 12860900 9.182
12862001 12862100 101
12862201 12862300 45.909
12863101 12863200 8.162
12863301 12863400 72.434
12863401 12863500 35.707
12863701 12863800 34.687
12863801 12863900 51.01
12864901 12865000 6.121
12865201 12865300 38.768
12866401 12866500 97.939
12867301 12867400 0
12869801 12869900 47.949
12870601 12870700 53.051
12872101 12872200 20.404
12872201 12872300 98.96
12872401 12872500 11.222
12872701 12872800 11.222
12872801 12872900 5.101
12872901 12873000 28.566
12873201 12873300 20.404
12873401 12873500 45.909
12874901 12875000 48.97
12876001 12876100 37.747
12876701 12876800 2.04
12877101 12877200 89.778
12877201 12877300 101
12877501 12877600 43.869
12877601 12877700 41.828
12878301 12878400 23.465
12878901 12879000 46.929
12881601 12881700 0
12883301 12883400 55.091
12884201 12884300 0
12885101 12885200 42.848
12885701 12885800 27.545
12885901 12886000 36.727
12886501 12886600 7.141
12886901 12887000 66.313
12887101 12887200 33.667
12888301 12888400 19.384
12889701 12889800 40.808
12890701 12890800 2.04
12891001 12891100 40.808
12891801 12891900 27.545
12893101 12893200 41.828
12893201 12893300 2.04
12893801 12893900 81.616
12894001 12894100 23.465
12894101 12894200 53.051
12894201 12894300 101
12895201 12895300 17.343
12896901 12897000 101
12897201 12897300 6.121
12897801 12897900 10.202
12898201 12898300 101
12898401 12898500 19.384
12898601 12898700 101
12898701 12898800 35.707
12899201 12899300 0
12899401 12899500 24.485
12899501 12899600 17.343
12901201 12901300 88.758
12901301 12901400 54.071
12901901 12902000 97.939
12902001 12902100 20.404
12903701 12903800 0
12904101 12904200 41.828
12904801 12904900 56.111
12905001 12905100 101
12905601 12905700 10.202
12905701 12905800 33.667
12906401 12906500 59.172
12907901 12908000 38.768
12908201 12908300 16.323
12909201 12909300 15.303
12911501 12911600 63.253
12914101 12914200 1.02
12914201 12914300 101
12914301 12914400 29.586
12914801 12914900 99.98
12914901 12915000 25.505
12915301 12915400 101
12915801 12915900 3.061
12916301 12916400 35.707
12917001 12917100 21.424
12917901 12918000 0
12919001 12919100 43.869
12919401 12919500 51.01
12920301 12920400 17.343
12920601 12920700 55.091
12921801 12921900 32.646
12922401 12922500 2.04
12922701 12922800 16.323
12924501 12924600 82.636
12924601 12924700 26.525
12924701 12924800 41.828
12924801 12924900 42.848
12925001 12925100 33.667
12926201 12926300 0
12926301 12926400 0
12926801 12926900 46.929
12928101 12928200 83.657
12928201 12928300 25.505
12928301 12928400 101
12929201 12929300 34.687
12930001 12930100 31.626
12930301 12930400 65.293
12931501 12931600 68.354
12932701 12932800 78.556
12933901 12934000 95.899
12934701 12934800 18.364
12935001 12935100 65.293
12935701 12935800 7.141
12938201 12938300 2.04
12938701 12938800 78.556
12939001 12939100 35.707
12939501 12939600 16.323
12940001 12940100 52.03
12940101 12940200 1.02
12941301 12941400 2.04
12941701 12941800 48.97
12941801 12941900 44.889
12942201 12942300 53.051
12942301 12942400 19.384
12943101 12943200 101
12944701 12944800 36.727
12945401 12945500 14.283
12946601 12946700 18.364
12946701 12946800 27.545
12946801 12946900 0
12948801 12948900 101
12949801 12949900 80.596
12950001 12950100 33.667
12950201 12950300 34.687
12950301 12950400 51.01
12950401 12950500 24.485
12952001 12952100 71.414
12952201 12952300 0
12952701 12952800 59.172
12953301 12953400 13.263
12954301 12954400 21.424
12954501 12954600 101
12955601 12955700 66.313
12956201 12956300 6.121
12957301 12957400 14.283
12957601 12957700 34.687
12957701 12957800 62.232
12957901 12958000 101
12958101 12958200 6.121
12958401 12958500 43.869
12958601 12958700 28.566
12958701 12958800 0
12960801 12960900 46.929
12961701 12961800 25.505
12961801 12961900 4.081
12962001 12962100 40.808
12963601 12963700 101
12963801 12963900 0
12964701 12964800 1.02
12965201 12965300 27.545
12965301 12965400 2.04
12966301 12966400 53.051
12966701 12966800 0
12967401 12967500 54.071
12967501 12967600 51.01
12968501 12968600 44.889
12968901 12969000 40.808
12969001 12969100 2.04
12969301 12969400 8.162
12969601 12969700 99.98
12970001 12970100 13.263
12970101 12970200 34.687
12970201 12970300 16.323
12970401 12970500 101
12971401 12971500 29.586
12972301 12972400 0
12973301 12973400 0
12973601 12973700 12.242
12974001 12974100 58.152
12974201 12974300 48.97
12974901 12975000 18.364
12975201 12975300 67.333
12975601 12975700 30.606
12975801 12975900 10.202
12976301 12976400 45.909
12979101 12979200 17.343
12981901 12982000 16.323
12982201 12982300 66.313
12983101 12983200 14.283
12983501 12983600 4.081
12984201 12984300 87.737
12985401 12985500 20.404
12985501 12985600 47.949
12986001 12986100 33.667
12986101 12986200 54.071
12986901 12987000 29.586
12987901 12988000 64.273
12990301 12990400 0
12990401 12990500 0
12990701 12990800 39.788
12992801 12992900 11.222
12994901 12995000 60.192
12998301 12998400 45.909
12998701 12998800 61.212
12999101 12999200 42.848
12999401 12999500 36.727
13000101 13000200 32.646
13000201 13000300 30.606
13000401 13000500 101
13001401 13001500 20.404
13001601 13001700 2.04
13002101 13002200 12.242
13002501 13002600 101
13003101 13003200 22.444
13003301 13003400 46.929
13004101 13004200 31.626
13005001 13005100 13.263
13005101 13005200 33.667
13005701 13005800 38.768
13008401 13008500 96.919
13008501 13008600 43.869
13009301 13009400 25.505
13009601 13009700 46.929
13010201 13010300 25.505
13010401 13010500 40.808
13010501 13010600 0
13012501 13012600 14.283
13012801 13012900 7.141
13013401 13013500 55.091
13014301 13014400 35.707
13014701 13014800 101
13014801 13014900 53.051
13016601 13016700 47.949
13018401 13018500 16.323
13018501 13018600 2.04
13018701 13018800 41.828
13019201 13019300 6.121
13019801 13019900 101
13020001 13020100 35.707
13020501 13020600 25.505
13021601 13021700 0
13022401 13022500 27.545
13022601 13022700 4.081
13022701 13022800 16.323
13022801 13022900 16.323
13023701 13023800 52.03
13026401 13026500 3.061
13026601 13026700 27.545
13027101 13027200 101
13027201 13027300 0
13028101 13028200 43.869
13028601 13028700 15.303
13029501 13029600 45.909
13030001 13030100 56.111
13030401 13030500 35.707
13033801 13033900 60.192
13036601 13036700 39.788
13037801 13037900 2.04
13038501 13038600 28.566
13040501 13040600 48.97
13040601 13040700 27.545
13041401 13041500 101
13042601 13042700 26.525
13043001 13043100 1.02
13043801 13043900 101
13043901 13044000 18.364
13045501 13045600 33.667
13048101 13048200 46.929
13048201 13048300 25.505
13048701 13048800 17.343
13048901 13049000 23.465
13050301 13050400 24.485
13050401 13050500 33.667
13052901 13053000 27.545
13053301 13053400 1.02
13053501 13053600 34.687
13055001 13055100 80.596
13055801 13055900 1.02
13057001 13057100 16.323
13057401 13057500 19.384
13057601 13057700 13.263
13057901 13058000 47.949
13060301 13060400 18.364
13060701 13060800 51.01
13061901 13062000 71.414
13062001 13062100 26.525
13062301 13062400 64.273
13063801 13063900 33.667
13064301 13064400 101
13065401 13065500 16.323
13065601 13065700 58.152
13066701 13066800 3.061
13066801 13066900 17.343
13067801 13067900 14.283
13068501 13068600 16.323
13068901 13069000 46.929
13069101 13069200 22.444
13069501 13069600 31.626
13069601 13069700 20.404
13070001 13070100 4.081
13070501 13070600 22.444
13072501 13072600 14.283
13074401 13074500 17.343
13075601 13075700 0
13075801 13075900 38.768
13075901 13076000 27.545
13076401 13076500 29.586
13076601 13076700 18.364
13076701 13076800 3.061
13078101 13078200 1.02
13078701 13078800 5.101
13080201 13080300 101
13080801 13080900 83.657
13081001 13081100 55.091
13081101 13081200 53.051
13081201 13081300 101
13082101 13082200 3.061
13086801 13086900 25.505
13087301 13087400 2.04
13087701 13087800 51.01
13087801 13087900 63.253
13089101 13089200 44.889
13090401 13090500 4.081
13091401 13091500 98.96
13092101 13092200 2.04
13092701 13092800 0
13094801 13094900 46.929
13096301 13096400 34.687
13097401 13097500 35.707
13098601 13098700 48.97
13098901 13099000 20.404
13099101 13099200 80.596
13099201 13099300 20.404
13100801 13100900 36.727
13102301 13102400 51.01
13103501 13103600 29.586
13103901 13104000 0
13104301 13104400 17.343
13104601 13104700 0
13104801 13104900 21.424
13104901 13105000 101
13105201 13105300 0
13105501 13105600 21.424
13106201 13106300 67.333
13106401 13106500 3.061
13110301 13110400 12.242
13110501 13110600 22.444
13111001 13111100 43.869
13111801 13111900 58.152
13112001 13112100 101
13112501 13112600 2.04
13112901 13113000 34.687
13114701 13114800 27.545
13116501 13116600 33.667
13116701 13116800 3.061
13117701 13117800 9.182
13118101 13118200 0
13118301 13118400 53.051
13118901 13119000 99.98
13120501 13120600 90.798
13122201 13122300 1.02
13122301 13122400 2.04
13122801 13122900 16.323
13123801 13123900 68.354
13126901 13127000 73.455
13127001 13127100 39.788
13127501 13127600 73.455
13127801 13127900 75.495
13128201 13128300 0
13129001 13129100 9.182
13130901 13131000 0
13131001 13131100 45.909
13131101 13131200 38.768
13131301 13131400 12.242
13131801 13131900 0
13131901 13132000 26.525
13132801 13132900 3.061
13134101 13134200 77.535
13134401 13134500 1.02
13134601 13134700 70.394
13136001 13136100 2.04
13136101 13136200 101
13138701 13138800 19.384
13139701 13139800 3.061
13142201 13142300 37.747
13143401 13143500 70.394
13143901 13144000 17.343
13144201 13144300 12.242
13144301 13144400 19.384
13145801 13145900 96.919
13146101 13146200 0
13147201 13147300 2.04
13147701 13147800 22.444
13148001 13148100 29.586
13149501 13149600 93.859
13149601 13149700 57.131
13149701 13149800 22.444
13150501 13150600 65.293
13151001 13151100 31.626
13151501 13151600 28.566
13151701 13151800 19.384
13151801 13151900 45.909
13152101 13152200 48.97
13154501 13154600 32.646
13154801 13154900 14.283
13157901 13158000 0
13158601 13158700 101
13158801 13158900 49.99
13159301 13159400 56.111
13159801 13159900 101
13160401 13160500 101
13160901 13161000 42.848
13161101 13161200 10.202
13163001 13163100 6.121
13163401 13163500 1.02
13163601 13163700 33.667
13163801 13163900 51.01
13164301 13164400 38.768
13164601 13164700 28.566
13165201 13165300 82.636
13165601 13165700 11.222
13167801 13167900 22.444
13168101 13168200 0
13168201 13168300 72.434
13168301 13168400 55.091
13168401 13168500 3.061
13172201 13172300 101
13172501 13172600 80.596
13172901 13173000 70.394
13173201 13173300 91.818
13173401 13173500 0
13175701 13175800 12.242
13176301 13176400 26.525
13177701 13177800 9.182
13180301 13180400 12.242
13180501 13180600 3.061
13181001 13181100 28.566
13181501 13181600 37.747
13181901 13182000 101
13182501 13182600 0
13184601 13184700 2.04
13184701 13184800 27.545
13184901 13185000 38.768
13185801 13185900 42.848
13186801 13186900 25.505
13189101 13189200 28.566
13190001 13190100 38.768
13190301 13190400 56.111
13191001 13191100 89.778
13192401 13192500 35.707
13192901 13193000 17.343
13193901 13194000 0
13194201 13194300 101
13194801 13194900 51.01
13197301 13197400 43.869
13197901 13198000 11.222
13199201 13199300 10.202
13200901 13201000 93.859
13201401 13201500 77.535
13202401 13202500 16.323
13203101 13203200 22.444
13203801 13203900 68.354
13204101 13204200 61.212
13204301 13204400 88.758
13204901 13205000 0
13205601 13205700 15.303
13205801 13205900 1.02
13205901 13206000 44.889
13208101 13208200 8.162
13208201 13208300 29.586
13208801 13208900 51.01
13209001 13209100 51.01
13209201 13209300 49.99
13209401 13209500 37.747
13211601 13211700 2.04
13212201 13212300 2.04
13212401 13212500 43.869
13212801 13212900 47.949
13213801 13213900 12.242
13214501 13214600 11.222
13217901 13218000 36.727
13218101 13218200 35.707
13218501 13218600 45.909
13218601 13218700 11.222
13219201 13219300 97.939
13219501 13219600 55.091
13219601 13219700 35.707
13221901 13222000 91.818
13222701 13222800 65.293
13222801 13222900 9.182
13224101 13224200 55.091
13224301 13224400 31.626
13224601 13224700 39.788
13225201 13225300 29.586
13227701 13227800 35.707
13227801 13227900 28.566
13232901 13233000 29.586
13233001 13233100 2.04
13233101 13233200 25.505
13235001 13235100 11.222
13235301 13235400 22.444
13235501 13235600 101
13235901 13236000 13.263
13236501 13236600 0
13236901 13237000 28.566
13238501 13238600 74.475
13238601 13238700 101
13241601 13241700 28.566
13242101 13242200 0
13245601 13245700 20.404
13245701 13245800 20.404
13246901 13247000 21.424
13249301 13249400 16.323
13250201 13250300 3.061
13250901 13251000 3.061
13253601 13253700 68.354
13254001 13254100 30.606
13255001 13255100 101
13257601 13257700 14.283
13259701 13259800 2.04
13260901 13261000 0
13261201 13261300 56.111
13264601 13264700 36.727
13269901 13270000 6.121
13270401 13270500 10.202
13280601 13280700 101
13280701 13280800 11.222
13281101 13281200 32.646
13283901 13284000 24.485
13285101 13285200 2.04
13288301 13288400 101
13289901 13290000 31.626
13291901 13292000 14.283
13292001 13292100 33.667
13293701 13293800 16.323
13295601 13295700 26.525
13302301 13302400 26.525
13303101 13303200 11.222
13303401 13303500 1.02
13304001 13304100 0
13305601 13305700 2.04
13306901 13307000 7.141
13307001 13307100 59.172
13310001 13310100 28.566
13310201 13310300 60.192
13310701 13310800 51.01
13311601 13311700 0
13311901 13312000 0
13312001 13312100 0
13312301 13312400 18.364
13312501 13312600 101
13313001 13313100 69.374
13313101 13313200 25.505
13314201 13314300 1.02
13314301 13314400 56.111
13314501 13314600 19.384
13315101 13315200 1.02
13315201 13315300 0
13315701 13315800 91.818
13319001 13319100 58.152
13319901 13320000 46.929
13320701 13320800 56.111
13320801 13320900 21.424
13320901 13321000 3.061
13321101 13321200 45.909
13322801 13322900 33.667
13323101 13323200 56.111
13323201 13323300 0
13326701 13326800 3.061
13327901 13328000 42.848
13328001 13328100 68.354
13329201 13329300 89.778
13329501 13329600 31.626
13331301 13331400 21.424
13331801 13331900 24.485
13335501 13335600 44.889
13335801 13335900 3.061
13335901 13336000 3.061
13337601 13337700 2.04
13337901 13338000 73.455
13339101 13339200 11.222
13340201 13340300 37.747
13340301 13340400 2.04
13340801 13340900 2.04
13341201 13341300 42.848
13341601 13341700 18.364
13343201 13343300 43.869
13343501 13343600 101
13343601 13343700 101
13343701 13343800 78.556
13344601 13344700 2.04
13344801 13344900 22.444
13345201 13345300 15.303
13346301 13346400 80.596
13346701 13346800 2.04
13347101 13347200 0
13347601 13347700 63.253
13347801 13347900 15.303
13348501 13348600 0
13349001 13349100 24.485
13349101 13349200 101
13350201 13350300 30.606
13350501 13350600 59.172
13351601 13351700 71.414
13352401 13352500 0
13352801 13352900 41.828
13354401 13354500 2.04
13355401 13355500 48.97
13357201 13357300 47.949
13357301 13357400 84.677
13357701 13357800 19.384
13358301 13358400 37.747
13358901 13359000 11.222
13359301 13359400 4.081
13359501 13359600 0
13361501 13361600 30.606
13361901 13362000 0
13362101 13362200 83.657
13362201 13362300 0
13362901 13363000 101
13363001 13363100 17.343
13363101 13363200 43.869
13364801 13364900 101
13365801 13365900 80.596
13366701 13366800 0
13367501 13367600 20.404
13369601 13369700 4.081
13371201 13371300 3.061
13371901 13372000 1.02
13372101 13372200 62.232
13372701 13372800 3.061
13373101 13373200 75.495
13374701 13374800 101
13374901 13375000 15.303
13377801 13377900 61.212
13377901 13378000 40.808
13378001 13378100 31.626
13380301 13380400 0
13380801 13380900 29.586
13381101 13381200 18.364
13381301 13381400 68.354
13384101 13384200 34.687
13384201 13384300 26.525
13386101 13386200 25.505
13391101 13391200 3.061
13392901 13393000 83.657
13403101 13403200 17.343
13403501 13403600 27.545
13403601 13403700 25.505
13404101 13404200 31.626
13404901 13405000 28.566
13405401 13405500 0
13406901 13407000 0
13407701 13407800 2.04
13407801 13407900 14.283
13408501 13408600 99.98
13409701 13409800 60.192
13410001 13410100 2.04
13411101 13411200 43.869
13411201 13411300 61.212
13411701 13411800 92.838
13413601 13413700 9.182
13414201 13414300 14.283
13414301 13414400 54.071
13414501 13414600 25.505
13414901 13415000 13.263
13416401 13416500 29.586
13416901 13417000 20.404
13418101 13418200 101
13420001 13420100 20.404
13420301 13420400 25.505
13420701 13420800 49.99
13423601 13423700 68.354
13423901 13424000 2.04
13424201 13424300 0
13425101 13425200 19.384
13426101 13426200 101
